WELLNAME = well95
STDEP  =  3000.0000    
ENDEP  =  4137.0313    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, DEN, GR, RT, SP

#DEPTH       AC           CAL          DEN          GR           RT           SP           
3044.8750    48.7426      22.4152      0.0000       19.9507      254.1681     89.9643      
3045.0000    48.5012      22.4010      0.0000       19.5717      288.9768     89.8864      
3045.1250    48.3564      22.4019      0.0000       17.8627      341.3602     89.8083      
3045.2500    48.0668      22.3562      0.0000       15.5836      400.6786     89.7895      
3045.3750    47.7289      22.3418      0.0000       15.7113      465.2478     89.7310      
3045.5000    47.4876      22.3428      0.0000       17.2958      529.5976     89.7126      
3045.6250    47.2945      22.2967      0.0000       18.9436      596.3212     89.7134      
3045.7500    47.2462      22.2829      0.0000       18.1212      616.7356     89.6549      
3045.8750    47.3426      22.2362      0.0000       17.9956      563.9094     89.6362      
3046.0000    47.4391      22.1745      0.0000       18.1232      536.2153     89.6376      
3046.1250    47.5356      22.1600      0.0000       15.6540      578.5181     89.6979      
3046.2500    47.5838      22.1141      0.0000       14.5151      614.7160     89.7185      
3046.3750    47.5355      22.0519      0.0000       16.0995      655.5364     89.6602      
3046.5000    47.4872      21.9898      0.0000       16.0373      718.8550     89.6418      
3046.6250    47.4389      21.9278      0.0000       15.8483      821.2553     89.6425      
3046.7500    47.4871      21.8660      0.0000       17.6227      834.4885     89.6438      
3046.8750    47.5353      21.8041      0.0000       20.0308      839.5190     89.6447      
3047.0000    47.6317      21.7895      0.0000       19.1451      897.2427     89.5866      
3047.1250    47.7764      21.7911      0.0000       17.3091      934.5651     89.5675      
3047.2500    47.9211      21.7928      0.0000       18.0069      903.5396     89.5689      
3047.3750    48.0658      21.7939      0.0000       17.8813      771.1727     89.5696      
3047.5000    48.3070      21.7951      0.0000       19.7827      553.3798     89.5708      
3047.6250    48.4999      21.7965      0.0000       18.8335      431.5940     89.5718      
3047.7500    48.6928      21.8454      0.0000       21.0517      371.7128     89.5138      
3047.8750    48.8857      21.8628      0.0000       18.3288      326.3809     89.4947      
3048.0000    49.3656      21.9119      0.0000       17.8866      283.4096     89.4961      
3048.1250    49.3656      21.9288      0.0000       18.2042      284.6152     89.4968      
3048.2500    49.1725      21.9302      0.0000       19.4091      312.4872     89.4981      
3048.3750    48.8348      21.9791      0.0000       20.1067      327.0105     89.4988      
3048.5000    48.7382      21.9965      0.0000       18.2706      352.4316     89.5002      
3048.6250    48.6176      21.9985      0.0000       16.2446      387.8615     89.4416      
3048.7500    48.5211      21.9998      0.0000       16.7524      438.3151     89.4227      
3048.8750    48.5210      22.0488      0.0000       17.5770      486.2054     89.3644      
3049.0000    48.5933      22.0655      0.0000       17.0079      537.0231     89.3456      
3049.1250    48.7379      22.0675      0.0000       16.1220      602.7815     89.3466      
3049.2500    48.9308      22.0684      0.0000       14.6026      627.4264     89.3476      
3049.3750    49.0513      22.1173      0.0000       13.0833      582.6432     89.3487      
3049.5000    49.1718      22.1344      0.0000       15.1115      622.8408     89.3498      
3049.6250    49.1477      22.1359      0.0000       16.9496      650.9531     89.3509      
3049.7500    48.9305      22.1374      0.0000       17.0140      632.9739     89.3520      
3049.8750    48.8099      22.1387      0.0000       18.7255      626.3857     89.3531      
3050.0000    48.7616      22.1403      0.0000       19.0433      630.0863     89.4136      
3050.1250    48.7374      22.1416      0.0000       20.2480      629.3785     89.4345      
3050.2500    48.7856      22.1432      0.0000       18.2851      618.5053     89.4949      
3050.3750    48.8337      22.1446      0.0000       20.9471      595.9260     89.5753      
3050.5000    48.8337      22.0988      0.0000       20.1878      586.2615     89.5961      
3050.6250    48.8336      22.0839      0.0000       19.4920      609.3242     89.5968      
3050.7500    48.8818      22.0384      0.0000       19.1129      652.7770     89.5977      
3050.8750    48.9058      22.0236      0.0000       21.3947      705.0255     89.6581      
3051.0000    48.9781      22.0247      0.0000       19.6852      763.2931     89.6789      
3051.1250    49.0262      22.0263      0.0000       17.5955      816.5803     89.6806      
3051.2500    49.0503      22.0277      0.0000       16.5195      782.1516     89.6220      
3051.3750    49.0984      22.0768      0.0000       17.7878      770.4069     89.6030      
3051.5000    49.1225      22.1414      0.0000       17.0918      774.9517     89.6042      
3051.6250    49.1465      22.1587      0.0000       17.6632      765.1357     89.6051      
3051.7500    49.1465      22.1599      0.0000       19.5014      733.0018     89.6063      
3051.8750    49.1222      22.1614      0.0000       19.2489      671.7209     89.6072      
3052.0000    49.0981      22.2102      0.0000       16.6524      642.4615     89.6083      
3052.1250    49.0739      22.2755      0.0000       17.9207      610.4476     89.6687      
3052.2500    49.0980      22.2923      0.0000       19.3788      562.0208     89.6896      
3052.3750    49.1943      22.3889      0.0000       18.9364      509.0950     89.6908      
3052.5000    49.2907      22.4220      0.0000       20.3947      419.2139     89.6918      
3052.6250    49.4834      22.4711      0.0000       21.4094      344.2422     89.6926      
3052.7500    49.6280      22.5355      0.0000       19.8265      292.3911     89.6940      
3052.8750    49.8448      22.5527      0.0000       20.3978      259.9827     89.6950      
3053.0000    49.9171      22.5539      0.0000       20.9057      231.7384     89.6960      
3053.1250    49.9411      22.6033      0.0000       21.4136      244.5822     89.6377      
3053.2500    49.8687      22.6204      0.0000       23.4422      272.2866     89.6188      
3053.3750    49.6517      22.6695      0.0000       24.4571      313.3333     89.5605      
3053.5000    49.4829      22.6865      0.0000       25.5986      363.7437     89.5416      
3053.6250    49.3141      22.6880      0.0000       23.4454      408.5778     89.5429      
3053.7500    49.1453      22.6893      0.0000       19.2646      430.5303     89.5439      
3053.8750    48.9042      22.6909      0.0000       17.4915      439.6707     89.4854      
3054.0000    48.7596      22.6922      0.0000       18.1263      459.6744     89.4670      
3054.1250    48.7595      22.6934      0.0000       17.9370      478.2365     89.4678      
3054.2500    48.8558      22.7426      0.0000       17.0512      500.5292     89.4690      
3054.3750    48.8558      22.7597      0.0000       15.5313      517.1298     89.4700      
3054.5000    48.7352      22.7611      0.0000       16.3562      534.9287     89.4712      
3054.6250    48.5423      22.7624      0.0000       17.6244      567.0744     89.4719      
3054.7500    48.3736      22.7638      0.0000       19.2731      611.8723     89.5325      
3054.8750    48.2772      22.7652      0.0000       20.6680      664.6459     89.5533      
3055.0000    48.2048      22.8143      0.0000       19.8452      758.0022     89.6136      
3055.1250    48.1566      22.8314      0.0000       18.1990      951.4991     89.6938      
3055.2500    48.1083      22.8328      0.0000       17.0593      960.8136     89.7740      
3055.3750    48.1565      22.8342      0.0000       18.2643      919.0001     89.8544      
3055.5000    48.1564      22.8833      0.0000       20.2297      926.6144     89.9347      
3055.6250    48.1564      22.9004      0.0000       18.2664      909.4957     90.0150      
3055.7500    48.0840      22.9494      0.0000       17.5069      964.2896     90.0950      
3055.8750    47.9394      22.9665      0.0000       16.7475      1006.6549    90.1752      
3056.0000    47.8430      22.9679      0.0000       15.2277      1026.9475    90.1961      
3056.1250    47.8188      22.9699      0.0000       15.9892      1112.0298    90.3163      
3056.2500    47.8429      22.9708      0.0000       17.7012      1247.9163    90.3568      
3056.3750    47.9874      22.9726      0.0000       15.1040      1409.0427    90.4173      
3056.5000    48.1319      22.9740      0.0000       16.9429      1369.6575    90.4975      
3056.6250    48.2041      23.0231      0.0000       17.5141      1447.0342    90.5188      
3056.7500    48.2041      23.0402      0.0000       14.8536      1428.4945    90.5195      
3056.8750    48.0595      22.9938      0.0000       14.8549      1414.0083    90.5208      
3057.0000    47.9390      22.9796      0.0000       14.3487      1533.9241    90.5218      
3057.1250    47.9389      23.0283      0.0000       14.0962      1538.5659    90.4634      
3057.2500    48.0593      23.0457      0.0000       14.3507      1304.3301    90.4446      
3057.3750    48.1797      23.0469      0.0000       16.9500      1144.7607    90.3862      
3057.5000    48.2278      23.0483      0.0000       18.9789      913.1497     90.3674      
3057.6250    48.0351      23.0022      0.0000       20.7544      915.6338     90.3092      
3057.7500    47.8905      22.9878      0.0000       18.8543      958.1724     90.2903      
3057.8750    47.8423      22.9897      0.0000       20.3764      876.1821     90.2317      
3058.0000    47.9627      22.9909      0.0000       22.0251      796.2781     90.2131      
3058.1250    48.1553      22.9924      0.0000       24.8780      733.8744     90.1546      
3058.2500    48.2757      22.9935      0.0000       21.9004      734.2438     90.0765      
3058.3750    48.3960      23.0429      0.0000       18.7327      832.8323     90.0576      
3058.5000    48.2033      23.0598      0.0000       15.8819      1030.8276    89.9994      
3058.6250    48.1069      23.0617      0.0000       17.3407      1285.1438    89.9806      
3058.7500    48.1069      23.0627      0.0000       18.7360      1462.0341    89.9816      
3058.8750    48.1068      23.1113      0.0000       20.1312      1602.7798    89.9828      
3059.0000    48.1790      23.1287      0.0000       21.4631      1657.6575    89.9837      
3059.1250    48.2512      23.1300      0.0000       20.8304      1531.7429    90.0442      
3059.2500    48.2993      23.1316      0.0000       18.6766      1389.1965    90.1245      
3059.3750    48.3474      23.1328      0.0000       19.5016      1208.6711    90.1453      
3059.5000    48.3714      23.1344      0.0000       19.3759      1025.8583    90.2058      
3059.6250    48.4195      23.1832      0.0000       19.4403      895.1443     90.2271      
3059.7500    48.4436      23.2007      0.0000       15.5751      925.0804     90.2277      
3059.8750    48.4435      23.2025      0.0000       14.5622      1004.8414    90.2883      
3060.0000    48.4378      22.8780      0.0000       15.6994      1062.5249    90.0263      
3060.1250    48.2855      22.7731      0.0000       14.9424      1087.7219    89.9368      
3060.2500    48.2357      22.7758      0.0000       13.9314      1059.1919    89.8807      
3060.3750    48.1859      22.7784      0.0000       15.6436      951.7351     89.8637      
3060.5000    48.2079      22.7335      0.0000       16.7860      815.2297     89.9262      
3060.6250    48.2543      22.6721      0.0000       17.1684      765.2855     89.9495      
3060.7500    48.3486      22.6110      0.0000       19.7675      739.9266     89.9519      
3060.8750    48.4188      22.5511      0.0000       18.3131      728.8779     89.9546      
3061.0000    48.4656      22.5375      0.0000       18.1888      772.0487     89.9576      
3061.1250    48.3915      22.4922      0.0000       19.3312      831.9363     89.9018      
