WELLNAME = well77
STDEP  =  3300.0000    
ENDEP  =  3942.0375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, GR, K, PE, R1, RM, RT, RXO, SGR, SONPHI, SP, TH, TM, U, VSH1

#DEPTH       AC           CAL          CGR          GR           K            PE           R1           RM           RT           RXO          SGR          SONPHI       SP           TH           TM           U            VSH1         
3829.8750    50.9070      15.4772      0.0000       25.7782      0.0000       0.0000       100.3086     0.0000       719.0847     8592.8145    0.0000       0.0174       34.9951      0.0000       0.0000       0.0000       11.2702      
3830.0000    51.0810      15.4524      0.0000       27.2214      0.0000       0.0000       98.1863      0.0000       449.4675     2982.0356    0.0000       0.0189       35.1234      0.0000       0.0000       0.0000       12.3010      
3830.1250    51.0235      15.4150      0.0000       26.0591      0.0000       0.0000       95.7099      0.0000       348.6065     2248.9312    0.0000       0.0184       35.2829      0.0000       0.0000       0.0000       11.4708      
3830.2500    51.3518      15.3902      0.0000       28.4635      0.0000       0.0000       93.0311      0.0000       311.3333     1741.0007    0.0000       0.0213       35.5697      0.0000       0.0000       0.0000       13.1882      
3830.3750    51.3521      15.3908      0.0000       29.6284      0.0000       0.0000       92.4268      0.0000       290.5225     1467.3508    0.0000       0.0213       35.7607      0.0000       0.0000       0.0000       14.0203      
3830.5000    51.4297      15.3912      0.0000       30.3635      0.0000       0.0000       90.8609      0.0000       333.5677     1463.1334    0.0000       0.0220       36.0152      0.0000       0.0000       0.0000       14.5453      
3830.6250    51.8159      15.3664      0.0000       31.7812      0.0000       0.0000       89.5988      0.0000       363.4725     1717.9720    0.0000       0.0254       36.3014      0.0000       0.0000       0.0000       15.5580      
3830.7500    51.6812      15.2657      0.0000       29.6831      0.0000       0.0000       90.3100      0.0000       380.4668     2377.5681    0.0000       0.0242       36.5878      0.0000       0.0000       0.0000       14.0594      
3830.8750    51.5272      15.2409      0.0000       27.8125      0.0000       0.0000       90.6158      0.0000       420.8168     3062.0916    0.0000       0.0229       36.8422      0.0000       0.0000       0.0000       12.7232      
3831.0000    51.4311      15.2414      0.0000       28.8258      0.0000       0.0000       90.4666      0.0000       521.1321     10955.6953   0.0000       0.0220       37.0653      0.0000       0.0000       0.0000       13.4470      
3831.1250    51.3930      15.2799      0.0000       28.9282      0.0000       0.0000       89.5586      0.0000       639.3588     11161.2002   0.0000       0.0217       37.2251      0.0000       0.0000       0.0000       13.5201      
3831.2500    51.2583      15.3438      0.0000       27.5130      0.0000       0.0000       90.4720      0.0000       890.6411     11118.3916   0.0000       0.0205       37.3532      0.0000       0.0000       0.0000       12.5093      
3831.3750    50.7957      15.4204      0.0000       26.3759      0.0000       0.0000       91.0815      0.0000       1527.0370    11075.9658   0.0000       0.0164       37.4812      0.0000       0.0000       0.0000       11.6971      
3831.5000    50.4295      15.4714      0.0000       25.8461      0.0000       0.0000       89.9207      0.0000       2808.8083    11074.9932   0.0000       0.0131       37.5463      0.0000       0.0000       0.0000       11.3186      
3831.6250    50.2370      15.4973      0.0000       27.6186      0.0000       0.0000       87.5453      0.0000       1900.8489    10717.8105   0.0000       0.0113       37.5161      0.0000       0.0000       0.0000       12.5847      
3831.7500    50.0252      15.4851      0.0000       25.6976      0.0000       0.0000       88.4586      0.0000       931.1950     6883.6021    0.0000       0.0094       37.3916      0.0000       0.0000       0.0000       11.2125      
3831.8750    50.6043      15.4351      0.0000       26.4825      0.0000       0.0000       87.2977      0.0000       587.0129     4110.4756    0.0000       0.0146       37.2981      0.0000       0.0000       0.0000       11.7732      
3832.0000    51.1640      15.4356      0.0000       27.7739      0.0000       0.0000       88.7168      0.0000       380.9172     1494.8824    0.0000       0.0196       37.1418      0.0000       0.0000       0.0000       12.6956      
3832.1250    51.9168      15.4740      0.0000       28.6100      0.0000       0.0000       88.1122      0.0000       310.7300     1228.5657    0.0000       0.0263       37.0168      0.0000       0.0000       0.0000       13.2929      
3832.2500    52.7466      15.5885      0.0000       30.0280      0.0000       0.0000       85.4841      0.0000       276.4761     1061.9316    0.0000       0.0335       36.8920      0.0000       0.0000       0.0000       14.3057      
3832.3750    53.6536      15.6270      0.0000       31.9265      0.0000       0.0000       85.2337      0.0000       278.5307     1028.6635    0.0000       0.0412       36.7357      0.0000       0.0000       0.0000       15.6618      
3832.5000    53.5575      15.5516      0.0000       32.1808      0.0000       0.0000       85.6412      0.0000       313.2896     1271.4634    0.0000       0.0404       36.6109      0.0000       0.0000       0.0000       15.8434      
3832.6250    52.7477      15.4888      0.0000       31.1956      0.0000       0.0000       86.2003      0.0000       308.3346     1459.8077    0.0000       0.0335       36.5178      0.0000       0.0000       0.0000       15.1397      
3832.7500    52.0922      15.5527      0.0000       30.2357      0.0000       0.0000       84.5839      0.0000       272.5580     1247.7484    0.0000       0.0278       36.4245      0.0000       0.0000       0.0000       14.4540      
3832.8750    51.6103      15.6165      0.0000       30.7682      0.0000       0.0000       82.7147      0.0000       290.1368     1085.5851    0.0000       0.0236       36.3315      0.0000       0.0000       0.0000       14.8345      
3833.0000    51.5335      15.6677      0.0000       31.5285      0.0000       0.0000       81.3005      0.0000       304.8375     1254.5586    0.0000       0.0229       36.3013      0.0000       0.0000       0.0000       15.3775      
3833.1250    52.0354      15.6808      0.0000       34.0088      0.0000       0.0000       79.8866      0.0000       277.3823     1102.7889    0.0000       0.0273       36.2717      0.0000       0.0000       0.0000       17.1492      
3833.2500    52.0550      15.6687      0.0000       31.2023      0.0000       0.0000       79.0797      0.0000       308.8081     1129.8008    0.0000       0.0275       36.2727      0.0000       0.0000       0.0000       15.1445      
3833.3750    52.2097      15.6692      0.0000       30.5206      0.0000       0.0000       79.6896      0.0000       344.4363     1346.5216    0.0000       0.0288       36.2432      0.0000       0.0000       0.0000       14.6576      
3833.5000    52.4609      15.6191      0.0000       32.5458      0.0000       0.0000       79.5404      0.0000       320.5168     1303.1167    0.0000       0.0310       36.2130      0.0000       0.0000       0.0000       16.1041      
3833.6250    52.6734      15.5437      0.0000       31.0039      0.0000       0.0000       78.0757      0.0000       353.1825     1228.5771    0.0000       0.0329       36.2145      0.0000       0.0000       0.0000       15.0028      
3833.7500    52.3459      15.4682      0.0000       30.9800      0.0000       0.0000       76.2569      0.0000       394.6665     1370.3042    0.0000       0.0300       36.2163      0.0000       0.0000       0.0000       14.9857      
3833.8750    51.9412      15.3675      0.0000       29.9694      0.0000       0.0000       77.6761      0.0000       428.0376     1657.7203    0.0000       0.0265       36.1545      0.0000       0.0000       0.0000       14.2639      
3834.0000    51.9994      15.2668      0.0000       31.8934      0.0000       0.0000       78.8423      0.0000       419.3036     1725.4978    0.0000       0.0270       36.0298      0.0000       0.0000       0.0000       15.6381      
3834.1250    52.1540      15.2420      0.0000       30.9840      0.0000       0.0000       79.3509      0.0000       418.8839     1548.2371    0.0000       0.0284       35.9366      0.0000       0.0000       0.0000       14.9885      
3834.2500    51.6144      15.2932      0.0000       27.4691      0.0000       0.0000       77.7851      0.0000       412.6422     1450.1676    0.0000       0.0236       35.8120      0.0000       0.0000       0.0000       12.4779      
3834.3750    51.4025      15.3823      0.0000       28.4317      0.0000       0.0000       75.4604      0.0000       396.3764     1392.9834    0.0000       0.0218       35.7501      0.0000       0.0000       0.0000       13.1655      
3834.5000    51.6151      15.4588      0.0000       29.8245      0.0000       0.0000       76.0196      0.0000       471.5256     1345.5676    0.0000       0.0236       35.5938      0.0000       0.0000       0.0000       14.1603      
3834.6250    51.8469      15.5226      0.0000       31.0905      0.0000       0.0000       78.4000      0.0000       613.5223     1898.9349    0.0000       0.0257       35.4688      0.0000       0.0000       0.0000       15.0647      
3834.7500    51.4808      15.5484      0.0000       32.3314      0.0000       0.0000       77.9980      0.0000       593.2001     2459.2537    0.0000       0.0224       35.2496      0.0000       0.0000       0.0000       15.9510      
3834.8750    51.1146      15.5490      0.0000       27.7793      0.0000       0.0000       76.3309      0.0000       510.8441     1697.3788    0.0000       0.0192       35.0928      0.0000       0.0000       0.0000       12.6995      
3835.0000    50.6907      15.5495      0.0000       27.4265      0.0000       0.0000       74.4615      0.0000       544.2924     1934.2617    0.0000       0.0154       34.9679      0.0000       0.0000       0.0000       12.4475      
3835.1250    50.3631      15.5501      0.0000       28.6928      0.0000       0.0000       76.3361      0.0000       591.9659     2245.7493    0.0000       0.0125       34.9063      0.0000       0.0000       0.0000       13.3520      
3835.2500    51.1157      15.5505      0.0000       31.5778      0.0000       0.0000       78.2613      0.0000       708.1450     3038.7358    0.0000       0.0192       34.8135      0.0000       0.0000       0.0000       15.4127      
3835.3750    52.1772      15.5764      0.0000       31.0480      0.0000       0.0000       79.0228      0.0000       968.1302     10637.8428   0.0000       0.0286       34.7515      0.0000       0.0000       0.0000       15.0343      
