WELLNAME = well118
STDEP  =  3000.0000    
ENDEP  =  4458.8371    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNC, CNL, DEN, GR, RT, SP

#DEPTH       AC           CAL          CNC          CNL          DEN          GR           RT           SP           
3447.1250    48.7582      25.5026      0.0153       1.5321       2.7543       15.1226      500.1483     121.1262     
3447.2500    48.6797      25.4776      0.0157       1.5658       2.7498       15.7822      519.7955     121.1262     
3447.3750    48.6387      25.4527      0.0173       1.7311       2.7574       16.5433      544.6035     121.1265     
3447.5000    48.7138      25.4527      0.0180       1.7966       2.7644       17.0000      544.7661     121.0956     
3447.6250    48.8333      25.4530      0.0170       1.7027       2.7628       16.2904      524.0878     121.0646     
3447.7500    48.9492      25.4278      0.0148       1.4775       2.7631       15.8850      534.8074     121.0646     
3447.8750    48.8818      25.4283      0.0123       1.2260       2.7604       16.5194      587.9005     121.0650     
3448.0000    48.6799      25.4283      0.0119       1.1938       2.7577       16.8747      635.8459     121.0340     
3448.1250    48.6014      25.4287      0.0131       1.3074       2.7689       17.2299      621.9946     121.0031     
3448.2500    48.5602      25.4035      0.0139       1.3897       2.7694       17.7120      587.2799     121.0031     
3448.3750    48.5974      25.3784      0.0139       1.3903       2.7608       18.2702      561.7590     121.0038     
3448.5000    48.6759      25.3534      0.0129       1.2935       2.7595       18.7269      568.5589     120.9724     
3448.6250    48.7173      25.3535      0.0118       1.1788       2.7579       19.2598      556.9211     120.9728     
3448.7500    48.7544      25.3285      0.0131       1.3124       2.7476       19.7165      542.6354     120.9419     
3448.8750    48.7958      25.3286      0.0143       1.4279       2.7301       19.5140      572.1054     120.9106     
3449.0000    48.7588      25.3290      0.0127       1.2734       2.7171       18.2212      580.5480     120.9109     
3449.1250    48.7173      25.3292      0.0113       1.1333       2.7101       17.1058      551.0688     120.9112     
3449.2500    48.7912      25.3295      0.0107       1.0747       2.7137       16.2694      533.5173     120.9117     
3449.3750    48.9113      25.3045      0.0103       1.0335       2.7266       15.4077      524.5934     120.8806     
3449.5000    48.9529      25.3047      0.0101       1.0139       2.7323       14.6727      521.5690     120.8808     
3449.6250    48.9161      25.2797      0.0096       0.9568       2.7332       14.0137      541.0969     120.8813     
3449.7500    48.8743      25.2545      0.0092       0.9165       2.7355       13.4056      554.1599     120.8501     
3449.8750    48.8376      25.2293      0.0092       0.9155       2.7331       12.6707      554.3153     120.8508     
3450.0000    48.7591      25.2045      0.0092       0.9162       2.7330       12.2652      569.1959     120.8511     
3450.1250    48.7539      25.2045      0.0092       0.9168       2.7394       11.7585      583.8586     120.8516     
3450.2500    48.7226      25.2047      0.0094       0.9404       2.7459       11.2010      585.6650     120.8521     
3450.3750    48.6387      25.1795      0.0103       1.0265       2.7450       11.2266      590.6730     120.8524     
3450.5000    48.6387      25.1294      0.0118       1.1815       2.7449       11.9370      588.8696     120.8531     
3450.6250    48.6752      25.1294      0.0128       1.2816       2.7558       12.4951      586.0424     120.8535     
3450.7500    48.6808      25.1044      0.0128       1.2823       2.7676       13.0026      567.2792     120.8542     
3450.8750    48.5659      25.0792      0.0128       1.2829       2.7674       13.6876      549.0999     120.8862     
3451.0000    48.5544      25.0542      0.0126       1.2554       2.7570       14.1950      549.1033     120.9184     
3451.1250    48.6024      25.0544      0.0120       1.1957       2.7476       14.6772      541.1132     120.9188     
3451.2500    48.5239      25.0039      0.0115       1.1466       2.7337       14.6521      535.9107     120.9830     
3451.3750    48.4817      24.9789      0.0109       1.0887       2.7299       14.1707      539.6617     120.9830     
3451.5000    48.5179      24.9537      0.0104       1.0449       2.7395       13.7906      545.0126     120.9834     
3451.6250    48.5964      24.9539      0.0108       1.0830       2.7363       13.1826      548.6727     120.9839     
3451.7500    48.6026      24.9035      0.0115       1.1456       2.7318       12.9040      553.7458     121.0160     
3451.8750    48.5963      24.8784      0.0122       1.2153       2.7462       13.6396      573.4370     121.0486     
3452.0000    48.6387      24.8533      0.0121       1.2107       2.7581       14.5275      621.5044     121.0807     
3452.1250    48.6747      24.8028      0.0109       1.0917       2.7593       14.9081      654.8951     121.0807     
3452.2500    48.7173      24.7777      0.0097       0.9744       2.7568       15.6438      620.8513     121.0812     
3452.3750    48.7173      24.7526      0.0086       0.8564       2.7598       16.1005      579.3016     121.1138     
3452.5000    48.6814      24.7275      0.0076       0.7579       2.7642       16.2782      587.3431     121.1146     
3452.6250    48.6387      24.6770      0.0066       0.6594       2.7600       15.1376      588.0241     121.1146     
3452.7500    48.5672      24.6519      0.0062       0.6173       2.7548       13.9969      576.7542     121.1151     
3452.8750    48.4459      24.6269      0.0069       0.6947       2.7553       12.9830      602.5671     121.1155     
3453.0000    48.4746      24.6017      0.0084       0.8445       2.7537       11.9438      632.0507     121.1159     
3453.1250    48.5602      24.6021      0.0093       0.9328       2.7498       10.8286      633.1187     121.1167     
3453.2500    48.5246      24.6276      0.0097       0.9664       2.7391       11.4121      616.9952     121.1167     
3453.3750    48.4817      24.6533      0.0104       1.0443       2.7313       12.2237      608.6085     121.1171     
3453.5000    48.4461      24.6788      0.0114       1.1383       2.7267       13.4666      657.7418     121.0862     
3453.6250    48.4031      24.6791      0.0125       1.2533       2.7297       14.2021      675.0873     121.0865     
3453.7500    48.4031      24.7301      0.0136       1.3559       2.7327       15.1406      595.1979     121.0873     
3453.8750    48.4031      24.7556      0.0141       1.4074       2.7328       15.9016      513.6439     121.0873     
3454.0000    48.3677      24.7812      0.0142       1.4203       2.7335       16.0287      478.0098     121.0879     
3454.1250    48.4015      24.8069      0.0142       1.4209       2.7276       15.8516      462.4423     121.0882     
3454.2500    48.5325      24.8072      0.0142       1.4216       2.7176       16.1056      462.7680     121.0255     
3454.3750    48.5128      24.8074      0.0142       1.4223       2.7122       16.3594      469.0881     121.0259     
3454.5000    48.4077      24.8076      0.0140       1.4039       2.7082       16.6386      491.8579     120.9945     
3454.6250    48.4389      24.7826      0.0135       1.3461       2.7038       16.9686      505.0125     120.9322     
3454.7500    48.5337      24.7828      0.0130       1.3036       2.6989       17.4001      497.0516     120.9322     
3454.8750    48.6067      24.7831      0.0131       1.3124       2.7011       17.5524      475.8031     120.8692     
3455.0000    48.6799      24.7833      0.0137       1.3674       2.7052       17.8823      472.0837     120.8695     
3455.1250    48.7303      24.7330      0.0144       1.4382       2.7053       18.3899      476.8852     120.7439     
3455.2500    48.7739      24.7331      0.0155       1.5463       2.7109       18.6945      455.3131     120.7439     
3455.3750    48.8152      24.7080      0.0162       1.6208       2.7168       19.1766      439.4155     120.7443     
3455.5000    48.8740      24.6831      0.0156       1.5642       2.7187       19.3035      450.0269     120.6813     
3455.6250    48.8752      24.6832      0.0138       1.3845       2.7181       19.7856      476.4376     120.6500     
3455.7500    48.8475      24.6580      0.0113       1.1344       2.7228       20.2170      490.7344     120.6191     
3455.8750    48.7886      24.6331      0.0101       1.0117       2.7222       19.2793      483.3685     120.5561     
3456.0000    48.7975      24.6079      0.0093       0.9267       2.7182       18.7725      465.6652     120.5248     
3456.1250    48.8053      24.5828      0.0099       0.9901       2.7211       17.9616      460.4741     120.4935     
3456.2500    48.6936      24.5323      0.0108       1.0778       2.7261       17.6828      471.8679     120.3993     
3456.3750    48.5794      24.5325      0.0112       1.1210       2.7282       17.0495      490.1878     120.3993     
3456.5000    48.4957      24.5074      0.0116       1.1627       2.7232       17.5315      503.7746     120.3363     
3456.6250    48.5206      24.4823      0.0114       1.1408       2.7115       18.1150      495.5327     120.2421     
3456.7500    48.5815      24.4319      0.0110       1.0957       2.7029       18.6732      492.0884     120.1790     
3456.8750    48.5754      24.4070      0.0107       1.0735       2.7021       18.9523      506.4567     120.0847     
3457.0000    48.5694      24.3818      0.0112       1.1159       2.7065       19.3836      471.5842     120.0847     
3457.1250    48.5633      24.3565      0.0118       1.1813       2.7096       19.6882      429.5137     119.9587     
3457.2500    48.5554      24.3063      0.0123       1.2304       2.7116       19.3843      417.2690     119.9273     
3457.3750    48.5049      24.3064      0.0135       1.3464       2.7198       19.0550      412.3992     119.8013     
3457.5000    48.4871      24.2812      0.0146       1.4604       2.7307       18.7511      399.5065     119.8013     
3457.6250    48.5374      24.2564      0.0153       1.5273       2.7411       19.1066      391.8259     119.7069     
3457.7500    48.5329      24.2564      0.0160       1.6035       2.7395       19.3603      379.0211     119.6755     
3457.8750    48.5829      24.2314      0.0166       1.6571       2.7264       20.1467      393.1482     119.5811     
