WELLNAME = well123
STDEP  =  3500.0000    
ENDEP  =  4513.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, GR, RT

#DEPTH       AC           CAL          CNL          GR           RT           
3643.3750    50.7827      21.8446      3.8202       29.1153      86.7350      
3643.5000    51.0228      21.7513      3.5456       29.1180      100.7369     
3643.6250    49.9591      21.7214      3.1185       26.6483      127.2715     
3643.7500    49.0400      21.6914      2.8744       23.7034      170.8693     
3643.8750    49.4253      21.6616      2.5997       19.9982      268.9163     
3644.0000    50.3419      21.6633      2.2640       17.4335      629.6811     
3644.1250    49.8093      21.6651      2.0503       15.9146      923.8997     
3644.2500    48.8421      21.6983      1.8061       17.5338      1223.1201    
3644.3750    47.8265      21.7632      1.5314       18.5822      1574.4678    
3644.5000    46.9560      21.8283      1.2567       17.5390      2246.2759    
3644.6250    46.3751      21.8615      1.0429       16.7807      3774.2827    
3644.7500    45.9875      21.8632      0.9814       17.8295      5857.3398    
3644.8750    46.3243      21.8649      1.0720       18.8779      5803.3789    
3645.0000    46.3716      21.8353      1.1324       19.8308      5913.5166    
3645.1250    46.1770      21.8051      1.2535       19.5482      6709.6738    
3645.2500    46.1758      21.8067      1.4353       18.1246      6226.8804    
3645.3750    46.3676      21.8083      1.5870       19.8386      5887.7705    
3645.5000    46.5596      21.8100      1.7082       20.6018      6556.7163    
3645.6250    46.6070      21.8119      1.9815       19.9386      5752.8896    
3645.7500    46.2677      21.8132      2.2245       19.8462      1963.4691    
3645.8750    45.8799      21.8465      2.7110       17.2817      1001.7039    
3646.0000    45.4924      21.8798      3.2888       17.7597      878.9154     
3646.1250    45.0082      21.9131      3.8057       19.8540      725.6968     
3646.2500    44.8137      21.9781      3.6528       21.9483      429.9624     
3646.3750    45.6819      22.0114      3.7435       21.8556      295.8496     
3646.5000    46.5500      22.0451      3.5601       19.3862      229.8752     
3646.6250    47.0802      22.0784      3.1028       20.8152      187.1603     
3646.7500    46.6443      22.1117      2.6150       21.4831      196.1341     
3646.8750    46.0633      22.1769      2.1273       18.9186      226.7400     
3647.0000    45.5308      22.2101      1.7004       17.9702      310.1595     
3647.1250    45.0951      22.2116      1.4258       17.4026      516.3025     
3647.2500    45.7701      22.2452      1.2730       15.7887      855.4492     
3647.3750    46.4450      22.3105      1.2113       17.5027      1170.1785    
3647.5000    46.4437      22.3438      1.2108       19.7876      1499.3032    
3647.6250    46.9737      22.3770      1.2710       20.0750      1372.0408    
3647.7500    47.3590      22.4105      1.3312       19.6019      1464.9667    
3647.8750    47.2613      22.4122      1.3914       20.6506      1334.3665    
3648.0000    46.9218      22.4139      1.3909       21.3188      1232.5481    
3648.1250    46.7758      22.4155      1.2685       20.6556      1159.9863    
3648.2500    46.7263      22.3854      1.0547       19.5173      1458.7151    
3648.3750    46.7732      22.3237      0.9628       19.7100      1742.4579    
3648.5000    46.9653      22.2306      1.0838       18.0961      1940.4122    
3648.6250    47.3986      22.1690      1.1745       16.9578      1895.7799    
3648.7500    47.8801      22.1384      1.3261       16.6752      1602.3046    
3648.8750    48.0726      22.0768      1.4168       17.8187      1262.5692    
3649.0000    48.5541      22.0469      1.5378       18.6770      967.3519     
3649.1250    48.9391      22.0484      1.6285       18.6796      765.8153     
3649.2500    49.1316      22.0181      1.6279       17.7312      668.7988     
3649.3750    49.4201      21.9886      1.5359       16.4030      614.8842     
3649.5000    49.3706      21.9903      1.2917       15.2650      595.1504     
3649.6250    48.7898      21.9597      1.0780       14.5064      717.5865     
3649.7500    48.1122      21.9298      0.9557       16.1253      893.9908     
3649.8750    47.6281      21.9315      0.7723       15.7474      1108.5663    
3650.0000    47.0470      21.9332      0.6195       15.2746      1523.5529    
3650.1250    47.0942      21.9351      0.5581       16.6086      1819.8557    
3650.2500    47.3347      21.9370      0.5879       16.8016      2094.0383    
3650.3750    46.9953      21.9385      0.7089       17.2790      1961.6062    
3650.5000    46.6561      21.9397      0.8605       17.7573      1811.9244    
3650.6250    46.3651      21.9099      0.9207       18.6153      1642.6766    
3650.7500    46.7985      21.8801      0.9505       16.4312      1461.6354    
3650.8750    47.6665      21.9132      0.9194       14.8173      1212.4908    
3651.0000    48.2451      21.9467      0.9188       15.3903      955.4032     
3651.1250    48.6785      21.9805      0.8572       14.0622      781.5276     
3651.2500    48.2909      22.0135      0.7650       13.5889      695.3796     
3651.3750    47.8549      22.0153      0.7343       15.2078      624.5648     
3651.5000    47.6123      22.0171      0.6423       14.7353      669.9975     
3651.6250    47.7558      22.0499      0.5806       14.6425      756.6521     
3651.7500    47.4649      22.0835      0.5498       15.9762      866.5997     
3651.8750    47.1740      22.0853      0.5491       16.1690      987.8850     
3652.0000    47.5107      22.0871      0.6702       15.9812      1131.4214    
3652.1250    47.8476      22.0888      0.8522       16.2695      1254.0731    
3652.2500    47.9913      22.0905      1.0340       16.3667      1191.3394    
3652.3750    47.8453      22.0919      1.0639       15.6092      1110.7788    
3652.5000    47.6508      22.0936      1.0329       14.0901      1065.1248    
3652.6250    47.4082      22.0953      0.9408       12.7617      1142.6069    
3652.7500    47.0206      22.0648      0.9098       13.5246      1416.8638    
3652.8750    46.5846      22.0033      0.9700       15.3337      1684.5487    
3653.0000    46.3902      21.9733      1.0302       15.2415      1956.5590    
3653.1250    46.9687      21.9432      1.1209       15.4340      2251.3684    
3653.2500    47.5953      21.8820      1.2115       16.8632      2472.2351    
3653.3750    47.9804      21.8202      1.2716       17.5308      2262.3579    
3653.5000    47.6894      21.7585      1.3319       16.2972      1894.3474    
3653.6250    47.1085      21.7284      1.3922       17.5358      1638.9448    
3653.7500    47.3486      21.6981      1.4523       19.1546      1340.6519    
3653.8750    47.8306      21.6999      1.5126       20.7735      1112.1243    
3654.0000    48.2159      21.7331      1.5423       18.1140      971.2311     
3654.1250    48.0697      21.7664      1.5721       16.5001      888.7602     
3654.2500    47.6338      21.7998      1.6018       17.8343      765.3706     
3654.3750    48.1153      21.8331      1.6012       18.6921      671.5245     
3654.5000    48.5007      21.8982      1.5702       18.1242      567.5701     
3654.6250    48.8858      21.9633      1.5086       18.4123      475.2437     
3654.7500    49.1262      21.9967      1.4470       16.7036      407.3424     
3654.8750    48.7869      22.0618      1.4162       15.6599      344.2871     
3655.0000    48.4959      22.1269      1.3546       16.5182      315.0552     
3655.1250    48.5911      22.1289      1.2931       18.9927      300.7025     
3655.2500    48.5900      22.1306      1.2316       17.8544      295.1527     
3655.3750    48.2991      22.1317      1.1701       14.8149      291.0715     
3655.5000    47.8631      22.1332      1.1086       13.3909      302.1932     
3655.6250    47.7652      22.1352      1.0470       14.8196      330.2985     
3655.7500    47.9572      22.1372      0.9856       14.4425      374.7669     
3655.8750    48.0044      22.1071      0.9242       13.8744      445.5767     
3656.0000    47.8582      22.0775      0.8625       14.8277      537.2477     
3656.1250    47.5190      22.0793      0.8316       15.4005      632.8069     
3656.2500    47.2763      22.0485      0.8005       15.2127      773.7741     
3656.3750    47.4198      22.0184      0.7999       16.2611      937.3492     
3656.5000    47.5153      22.0205      0.7992       16.4542      1135.4928    
3656.6250    47.6107      21.9908      0.8290       17.0269      1331.2255    
3656.7500    47.5127      21.9608      0.8282       17.0296      1560.7458    
3656.8750    47.3184      21.9619      0.7972       13.9898      1650.9362    
3657.0000    46.9308      21.9637      0.7356       14.8478      1730.1228    
3657.1250    46.6399      21.9654      0.7048       14.6606      1754.7183    
3657.2500    46.8799      21.9989      0.6737       15.8989      1738.5671    
3657.3750    47.0720      22.0323      0.6426       14.0000      1706.5511    
3657.5000    47.1192      22.0339      0.6113       12.1012      1690.8258    
3657.6250    46.9730      22.0353      0.6108       12.4841      1874.1671    
3657.7500    46.7304      22.0052      0.6100       14.0076      2029.3962    
3657.8750    46.3911      21.9754      0.6096       14.6760      2077.6021    
3658.0000    46.0518      21.9771      0.6393       15.8195      2207.9822    
3658.1250    46.1955      21.9472      0.6387       17.6282      2303.0974    
3658.2500    46.3874      21.9168      0.6685       19.9125      1731.8561    
3658.3750    46.6275      21.9182      0.6676       21.9116      1390.3834    
3658.5000    46.8675      21.9199      0.6976       19.3471      1352.0646    
3658.6250    46.9633      21.9534      0.7578       16.7830      1208.6794    
3658.7500    46.8170      21.9868      0.8181       17.1656      855.3135     
3658.8750    46.6226      21.9885      0.9086       15.3621      1036.1089    
3659.0000    46.4765      22.0535      0.9990       13.8433      1255.1345    
3659.1250    46.3305      22.1505      1.0594       16.4129      1478.3910    
3659.2500    46.2327      22.1838      1.1805       16.4155      1975.6287    
3659.3750    46.3281      22.2172      1.2711       15.8474      2555.1384    
3659.5000    46.4236      22.2508      1.3922       17.0862      1031.7803    
3659.6250    46.7120      22.2844      1.5434       17.9442      556.7128     
3659.7500    47.0007      22.3177      1.6646       18.7074      442.7839     
3659.8750    47.5307      22.3188      1.7856       19.9464      379.5216     
3660.0000    48.0606      22.3204      1.9371       20.5187      384.9205     
3660.1250    47.9628      22.3221      2.0277       17.1941      428.6581     
3660.2500    48.0101      22.2924      1.4796       15.0098      399.6651     
