WELLNAME = well90
STDEP  =  3000.0000    
ENDEP  =  4255.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, GR, K, MSFL, PE, R1, RT, RXO, SONPHI, SP, TH, U, VSH1

#DEPTH       AC           CAL          CGR          GR           K            MSFL         PE           R1           RT           RXO          SONPHI       SP           TH           U            VSH1         
3020.3750    68.2663      23.8663      0.0000       60.4086      0.0000       0.0000       0.0000       23.7228      29.0479      30.1637      0.0000       170.1573     0.0000       0.0000       0.0000       
3020.5000    68.5980      24.1773      0.0000       64.8448      0.0000       0.0000       0.0000       23.4354      28.9140      31.0567      0.0000       170.1249     0.0000       0.0000       0.0000       
3020.6250    68.7404      24.7875      0.0000       66.6387      0.0000       0.0000       0.0000       22.6432      29.9857      33.4060      0.0000       170.0689     0.0000       0.0000       0.0000       
3020.7500    68.3525      24.7993      0.0000       68.1832      0.0000       0.0000       0.0000       21.5146      31.8764      35.3847      0.0000       170.0050     0.0000       0.0000       0.0000       
3020.8750    67.4721      24.2379      0.0000       69.2543      0.0000       0.0000       0.0000       19.8437      33.4335      36.9249      0.0000       169.9412     0.0000       0.0000       0.0000       
3021.0000    66.1847      23.8384      0.0000       70.4749      0.0000       0.0000       0.0000       17.4935      34.3361      38.6636      0.0000       169.8307     0.0000       0.0000       0.0000       
3021.1250    65.5411      24.1119      0.0000       71.4212      0.0000       0.0000       0.0000       15.7977      35.4760      41.5213      0.0000       169.4236     0.0000       0.0000       0.0000       
3021.2500    64.9827      24.5601      0.0000       68.5037      0.0000       0.0000       0.0000       14.9992      37.4708      44.6304      0.0000       169.3446     0.0000       0.0000       0.0000       
3021.3750    64.0265      24.8711      0.0000       65.5613      0.0000       0.0000       0.0000       14.3878      42.1969      49.2293      0.0000       169.3353     0.0000       0.0000       0.0000       
3021.5000    62.5780      24.3969      0.0000       64.7626      0.0000       0.0000       0.0000       13.9508      61.3093      54.8345      0.0000       169.2790     0.0000       0.0000       0.0000       
3021.6250    60.6276      23.9601      0.0000       64.4127      0.0000       0.0000       0.0000       14.3179      80.2378      90.8999      0.0000       169.2155     0.0000       0.0000       0.0000       
3021.7500    57.2378      24.1215      0.0000       62.0934      0.0000       0.0000       0.0000       14.2610      208.0109     254.9533     0.0000       169.0814     0.0000       0.0000       0.0000       
3021.8750    53.6112      24.5696      0.0000       59.6245      0.0000       0.0000       0.0000       13.8053      514.0032     570.7809     0.0000       168.9943     0.0000       0.0000       0.0000       
3022.0000    52.2005      24.2449      0.0000       57.5794      0.0000       0.0000       0.0000       13.0380      1192.9049    909.1029     0.0000       168.8604     0.0000       0.0000       0.0000       
3022.1250    53.2897      23.7706      0.0000       55.3597      0.0000       0.0000       0.0000       13.0373      1599.6484    1816.3403    0.0000       168.6562     0.0000       0.0000       0.0000       
3022.2500    54.7293      23.3836      0.0000       53.5639      0.0000       0.0000       0.0000       13.7719      957.9895     945.7235     0.0000       168.5066     0.0000       0.0000       0.0000       
3022.3750    56.7276      23.1711      0.0000       48.8015      0.0000       0.0000       0.0000       14.3135      336.4458     340.1249     0.0000       168.3101     0.0000       0.0000       0.0000       
3022.5000    59.0384      23.0831      0.0000       43.6152      0.0000       0.0000       0.0000       15.1727      195.2118     216.8073     0.0000       168.2310     0.0000       0.0000       0.0000       
3022.6250    61.5292      23.0950      0.0000       41.2708      0.0000       0.0000       0.0000       15.8015      98.2990      98.0230      0.0000       168.0815     0.0000       0.0000       0.0000       
3022.7500    62.7700      23.1318      0.0000       43.9371      0.0000       0.0000       0.0000       16.7295      47.5477      48.3468      0.0000       167.9161     0.0000       0.0000       0.0000       
3022.8750    63.9730      23.1687      0.0000       47.1023      0.0000       0.0000       0.0000       17.7135      37.7501      39.3394      0.0000       167.8290     0.0000       0.0000       0.0000       
3023.0000    64.9392      23.2054      0.0000       49.4696      0.0000       0.0000       0.0000       18.8221      35.4327      36.5625      0.0000       167.7654     0.0000       0.0000       0.0000       
3023.1250    65.7444      23.1550      0.0000       52.8839      0.0000       0.0000       0.0000       19.6629      33.9176      34.5321      0.0000       167.7249     0.0000       0.0000       0.0000       
3023.2500    65.7163      23.0671      0.0000       57.1211      0.0000       0.0000       0.0000       20.5659      33.0241      34.0094      0.0000       167.7157     0.0000       0.0000       0.0000       
3023.3750    65.2336      22.9543      0.0000       60.7101      0.0000       0.0000       0.0000       20.6836      32.1846      34.1812      0.0000       167.7141     0.0000       0.0000       0.0000       
3023.5000    64.7698      22.8416      0.0000       64.6232      0.0000       0.0000       0.0000       20.0907      31.0782      33.9457      0.0000       167.6892     0.0000       0.0000       0.0000       
3023.6250    64.6281      22.7163      0.0000       68.6360      0.0000       0.0000       0.0000       19.4045      29.9007      32.5269      0.0000       167.6565     0.0000       0.0000       0.0000       
3023.7500    64.6189      22.7406      0.0000       71.1282      0.0000       0.0000       0.0000       18.5998      29.8450      31.5371      0.0000       167.6239     0.0000       0.0000       0.0000       
3023.8750    64.6002      22.8522      0.0000       69.1328      0.0000       0.0000       0.0000       17.8263      30.8925      31.9462      0.0000       167.5913     0.0000       0.0000       0.0000       
3024.0000    64.3542      23.1258      0.0000       65.6167      0.0000       0.0000       0.0000       17.0403      32.5742      33.8603      0.0000       167.5585     0.0000       0.0000       0.0000       
3024.1250    61.5511      23.3746      0.0000       67.9591      0.0000       0.0000       0.0000       16.0361      40.1167      38.9435      0.0000       167.5258     0.0000       0.0000       0.0000       
3024.2500    58.2745      23.6856      0.0000       66.0137      0.0000       0.0000       0.0000       15.1067      52.1012      53.3380      0.0000       167.5166     0.0000       0.0000       0.0000       
3024.3750    55.5283      23.8346      0.0000       62.8216      0.0000       0.0000       0.0000       14.2645      61.1432      59.6133      0.0000       167.4680     0.0000       0.0000       0.0000       
3024.5000    54.4867      23.9088      0.0000       59.7542      0.0000       0.0000       0.0000       13.6031      74.8773      75.1058      0.0000       167.4512     0.0000       0.0000       0.0000       
3024.6250    53.7671      23.8957      0.0000       56.2131      0.0000       0.0000       0.0000       12.8981      97.6409      93.9275      0.0000       167.4494     0.0000       0.0000       0.0000       
3024.7500    52.9528      23.6084      0.0000       51.4253      0.0000       0.0000       0.0000       12.1991      169.1514     127.0976     0.0000       167.4246     0.0000       0.0000       0.0000       
3024.8750    52.2332      23.2587      0.0000       46.0641      0.0000       0.0000       0.0000       12.6162      407.1573     327.3538     0.0000       167.3920     0.0000       0.0000       0.0000       
3025.0000    51.6083      23.0587      0.0000       38.2346      0.0000       0.0000       0.0000       13.1515      772.0222     605.0795     0.0000       167.3359     0.0000       0.0000       0.0000       
3025.1250    51.6464      22.9085      0.0000       33.0728      0.0000       0.0000       0.0000       13.3876      1182.6571    737.0117     0.0000       167.2954     0.0000       0.0000       0.0000       
3025.2500    51.9497      22.7957      0.0000       27.3125      0.0000       0.0000       0.0000       13.1438      1003.9409    708.7377     0.0000       167.2161     0.0000       0.0000       0.0000       
3025.3750    52.2151      22.7700      0.0000       24.7185      0.0000       0.0000       0.0000       13.0247      898.3599     620.1265     0.0000       167.1210     0.0000       0.0000       0.0000       
3025.5000    52.4047      22.8069      0.0000       23.1468      0.0000       0.0000       0.0000       13.4539      971.1785     566.0234     0.0000       167.0728     0.0000       0.0000       0.0000       
3025.6250    51.8744      22.8685      0.0000       21.9987      0.0000       0.0000       0.0000       13.8958      1229.7703    623.3295     0.0000       167.1100     0.0000       0.0000       0.0000       
3025.7500    51.6663      22.9055      0.0000       21.5240      0.0000       0.0000       0.0000       14.4934      1589.5267    681.6970     0.0000       167.1475     0.0000       0.0000       0.0000       
3025.8750    52.0643      22.9920      0.0000       21.8969      0.0000       0.0000       0.0000       15.0350      1711.6978    736.5936     0.0000       167.2004     0.0000       0.0000       0.0000       
3026.0000    52.5759      23.0414      0.0000       22.7931      0.0000       0.0000       0.0000       15.5330      1305.8738    659.3984     0.0000       167.2613     0.0000       0.0000       0.0000       
3026.1250    53.3907      23.1030      0.0000       22.1440      0.0000       0.0000       0.0000       16.2615      1026.1256    499.4296     0.0000       167.3221     0.0000       0.0000       0.0000       
3026.2500    53.9971      23.2147      0.0000       21.5195      0.0000       0.0000       0.0000       17.0897      687.0823     423.9086     0.0000       167.4061     0.0000       0.0000       0.0000       
3026.3750    54.5466      23.3013      0.0000       23.0892      0.0000       0.0000       0.0000       17.9118      338.5682     308.6742     0.0000       167.4283     0.0000       0.0000       0.0000       
3026.5000    55.2478      23.4129      0.0000       20.5697      0.0000       0.0000       0.0000       18.7401      227.4278     225.3690     0.0000       167.4966     0.0000       0.0000       0.0000       
3026.6250    55.7594      23.4498      0.0000       22.9873      0.0000       0.0000       0.0000       19.4625      181.5037     182.6676     0.0000       167.5418     0.0000       0.0000       0.0000       
3026.7500    56.2332      23.2621      0.0000       25.6790      0.0000       0.0000       0.0000       20.3220      169.2097     163.1445     0.0000       167.5718     0.0000       0.0000       0.0000       
3026.8750    56.6881      22.9374      0.0000       27.8470      0.0000       0.0000       0.0000       21.2376      179.6746     151.0589     0.0000       167.6943     0.0000       0.0000       0.0000       
