WELLNAME = well52
STDEP  =  3835.0000    
ENDEP  =  4631.8750    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, DEN, GR, RT, SP

#DEPTH       AC           CAL          CNL          DEN          GR           RT           SP           
3875.0000    48.5714      7.6731       2.0237       2.6871       22.9560      1156.9402    207.3413     
3875.1250    48.4906      7.6767       2.0248       2.6882       22.6379      1301.5081    207.3417     
3875.2500    48.6523      7.6983       1.9989       2.6882       22.9572      1423.6675    207.3421     
3875.3750    49.2183      7.6695       1.8528       2.6882       23.9140      888.9202     207.3107     
3875.5000    49.2992      7.6803       1.7878       2.7118       25.4446      456.1318     207.2634     
3875.6250    49.3801      7.6839       1.7169       2.7237       26.2738      482.4380     207.2002     
3875.7500    48.9758      7.6911       1.5198       2.7194       27.1031      513.1299     207.1212     
3875.8750    48.8140      7.6983       1.4621       2.7129       28.1873      548.8425     207.0421     
3876.0000    48.4097      7.7091       1.4318       2.7011       29.2079      840.4514     206.8995     
3876.1250    48.2480      7.7127       1.4329       2.6978       29.9734      3862.3423    206.7252     
3876.2500    48.0863      7.6911       1.4340       2.6731       28.4443      3491.5562    206.5667     
3876.3750    48.0054      7.7163       1.4549       2.6882       27.8071      3209.9136    206.3765     
3876.5000    48.0863      7.6767       1.5541       2.7054       27.2978      3301.1753    206.1546     
3876.6250    48.2480      7.6731       1.6293       2.7215       27.9359      2918.0762    205.9485     
3876.7500    48.2480      7.6731       1.7125       2.7183       28.1914      3051.9529    205.7423     
3876.8750    48.4097      7.7019       1.7942       2.7280       28.2558      2712.9414    205.4886     
3877.0000    48.4097      7.7019       1.7462       2.7237       29.0213      3264.3630    205.2349     
3877.1250    48.1671      7.6947       1.6983       2.7376       26.5996      2853.3538    204.9970     
3877.2500    48.2480      7.6839       1.7489       2.7301       24.1142      2425.1565    204.7750     
3877.3750    48.1671      7.6695       1.8044       2.7376       22.5214      2358.1121    204.5531     
3877.5000    48.2480      7.6370       1.8055       2.7215       21.8844      2438.7917    204.3470     
3877.6250    48.4906      7.6406       1.8066       2.7355       21.8850      2004.2290    204.1092     
3877.7500    48.3288      7.6695       1.8078       2.7473       23.1605      2143.7229    203.8873     
3877.8750    48.3288      7.6911       1.8089       2.7333       23.8623      2267.3489    203.7129     
3878.0000    48.0054      7.6947       1.9037       2.7269       23.5440      2536.4116    203.5386     
3878.1250    48.0054      7.6767       1.9312       2.7355       22.5247      2384.7009    203.3801     
3878.2500    48.4097      7.6983       1.9323       2.7344       21.8241      2107.9670    203.1740     
3878.3750    48.4097      7.6875       1.7984       2.7226       22.1434      1647.1008    202.9679     
3878.5000    48.4906      7.6695       1.7983       2.7043       22.3353      1522.7546    202.7618     
3878.6250    48.8140      7.6334       1.6454       2.7032       22.0811      1539.9238    202.5240     
3878.7500    48.7332      7.6478       1.6308       2.7000       21.9540      1601.5684    202.3179     
3878.8750    48.6523      7.6442       1.2800       2.6903       22.7196      2004.2290    202.1118     
3879.0000    48.5714      7.6550       1.1721       2.6785       23.5489      3051.9529    201.9216     
3879.1250    48.5714      7.6406       1.3394       2.6806       24.5694      2885.5325    201.7472     
3879.2500    48.1671      7.6659       1.3604       2.6753       25.5899      3755.5642    201.5253     
3879.3750    48.3288      7.6659       1.4204       2.6946       27.1841      2885.5325    201.3192     
3879.5000    48.4906      7.6659       1.4629       2.6903       28.7146      3246.1118    201.1290     
3879.6250    48.5714      7.7127       1.4711       2.6806       29.2889      2712.9414    200.9388     
3879.7500    48.8949      7.7019       1.5703       2.6763       28.6521      1472.3770    200.7168     
3879.8750    49.7844      7.7200       1.8364       2.6849       27.8240      1183.1833    200.4948     
3880.0000    51.5634      7.7163       2.1323       2.6839       27.6971      994.4077     200.2887     
3880.1250    52.5337      7.6911       2.4278       2.7032       27.4429      950.7876     200.0668     
3880.2500    52.9380      7.6731       2.8439       2.6903       27.1245      649.3821     199.8924     
3880.3750    53.5040      7.6659       3.1397       2.6774       26.4877      162.5693     199.7339     
3880.5000    52.8571      7.6803       3.3546       2.6806       27.3169      132.1116     199.5755     
3880.6250    53.1806      7.6983       3.5030       2.6806       28.0187      136.6316     199.4330     
3880.7500    54.0701      7.6839       3.6655       2.6839       27.3183      136.6316     199.2904     
3880.8750    54.7979      7.7055       2.6695       2.7032       27.2550      141.3063     199.1796     
3881.0000    56.0917      7.6911       2.5214       2.6839       27.8931      239.3636     199.0688     
3881.1250    55.9299      7.6659       3.2535       2.7172       27.1288      203.4423     198.9579     
3881.2500    55.6873      7.6406       3.7863       2.7269       28.2132      78.8707      198.8314     
3881.3750    55.3639      7.6478       4.4240       2.7032       28.9787      68.1716      198.7047     
3881.5000    54.6361      7.6623       3.7882       2.6753       29.4891      73.3262      198.5939     
3881.6250    53.6658      7.6623       2.5086       2.6806       28.8523      88.2301      198.4672     
3881.7500    51.8868      7.6587       1.9846       2.6742       28.0880      120.1004     198.3563     
3881.8750    47.6011      7.6587       1.5719       2.7344       27.6424      966.9177     198.2455     
3882.0000    47.6011      7.6514       1.5282       2.7366       27.1966      2217.0659    198.1029     
3882.1250    47.9245      7.6298       1.6063       2.7269       26.7510      2536.4116    197.9445     
3882.2500    48.6523      7.6442       1.6074       2.7344       26.3691      493.3796     197.7543     
3882.3750    48.8140      7.6803       1.8488       2.7215       26.4335      428.8501     197.5324     
3882.5000    48.8949      7.6731       1.7588       2.7323       27.1992      436.1248     197.3581     
3882.6250    48.9758      7.6334       1.6718       2.7656       28.6661      438.5767     197.2155     
3882.7500    48.8140      7.6442       1.6118       2.7516       29.1763      493.3796     197.0729     
3882.8750    48.2480      7.6406       1.5234       2.7538       30.0056      2107.9670    196.9621     
3883.0000    48.2480      7.6587       1.4069       2.7527       31.0263      3174.1165    196.8037     
3883.1250    48.1671      7.6695       1.3749       2.7247       31.5369      2853.3538    196.6453     
3883.2500    48.1671      7.6695       1.4291       2.7301       32.1110      2637.9438    196.5027     
3883.3750    48.1671      7.6046       1.4891       2.7194       31.0280      2918.0762    196.3601     
3883.5000    48.1671      7.6010       1.4984       2.7215       28.9250      2837.4036    196.1859     
3883.6250    48.2480      7.6659       1.5107       2.7226       27.7782      3121.1709    196.0433     
3883.7500    48.3288      7.6623       1.5609       2.6978       28.9262      3319.7363    195.9483     
3883.8750    48.4097      7.6587       1.6110       2.7237       31.9866      3376.0479    195.7899     
3884.0000    48.6523      7.6623       1.6229       2.7161       30.7121      1873.8147    195.6473     
3884.1250    48.6523      7.6659       1.5533       2.7086       29.1829      1415.7078    195.5047     
3884.2500    48.4097      7.6659       1.6017       2.7032       27.8448      1368.8745    195.3145     
3884.3750    48.0863      7.6875       1.7309       2.6903       26.3793      1216.8225    195.1402     
3884.5000    47.8437      7.6803       1.8251       2.7000       25.4238      1176.5662    194.9817     
3884.6250    47.6819      7.6442       1.7486       2.6871       24.4682      1480.6538    194.8392     
3884.7500    47.7628      7.6298       1.6534       2.7108       27.1461      1583.7090    194.6808     
3884.8750    47.8437      7.6478       1.5691       2.7269       27.1467      1873.8147    194.5382     
3885.0000    48.0863      7.6334       1.5117       2.7108       25.8724      2292.9204    194.4433     
3885.1250    48.0054      7.6623       1.3958       2.7129       24.7256      2331.8125    194.3007     
3885.2500    48.0054      7.6947       1.3938       2.7097       26.9574      2967.5732    194.1422     
3885.3750    47.7628      7.7308       1.3949       2.6914       27.2766      3472.0371    194.0156     
3885.5000    47.6011      7.7740       1.5805       2.6925       26.0022      3301.1753    193.9048     
3885.6250    47.6011      7.8101       1.2468       2.7043       24.9191      3395.0352    193.7781     
3885.7500    47.4394      7.8281       1.3261       2.7161       23.8998      3590.8262    193.6674     
3885.8750    47.5202      7.8065       1.2509       2.6978       23.2630      3414.1223    193.5884     
3886.0000    47.4394      7.7957       1.2100       2.6903       22.7536      3395.0352    193.5251     
3886.1250    47.6011      7.7885       1.1691       2.6903       22.7542      3433.3145    193.4460     
3886.2500    47.6819      7.7668       1.4027       2.7140       22.4999      3121.1709    193.3511     
3886.3750    47.6819      7.7488       1.4362       2.7151       23.2654      3138.7256    193.2880     
3886.5000    47.8437      7.7668       1.6141       2.7376       24.6685      2623.1904    193.2089     
3886.6250    48.1671      7.7849       1.7664       2.7215       24.8602      2480.1606    193.1299     
3886.7500    48.3288      7.7776       1.7675       2.7312       25.9445      2292.9204    193.0509     
3886.8750    48.8140      7.7776       1.7838       2.7409       26.6463      1675.0388    192.9719     
3887.0000    49.1375      7.7813       1.9321       2.7323       26.2007      994.4077     192.8930     
3887.1250    49.2992      7.7560       2.0110       2.7355       25.6276      883.9512     192.8297     
3887.2500    50.0270      7.7416       2.0121       2.7538       24.3535      448.5237     192.7982     
3887.3750    50.4313      7.7127       2.0132       2.7688       23.7801      400.9441     192.7191     
3887.5000    51.4016      7.6587       1.9241       2.7570       22.6970      446.0159     192.6243     
3887.6250    54.7170      7.6370       1.7373       2.7484       21.5502      521.8340     192.5453     
3887.7500    61.9138      7.6190       1.6403       2.7495       20.0210      603.7319     192.4821     
3887.8750    63.5310      7.6298       1.5435       2.7409       20.5315      2015.5010    192.4348     
3888.0000    61.1051      7.5901       1.5383       2.7398       20.0859      3395.0352    192.4035     
3888.1250    56.2534      7.5901       1.5841       2.7237       18.1742      3017.9153    192.3721     
3888.2500    48.0863      7.6046       1.9250       2.7269       16.8999      1539.9238    192.3406     
3888.3750    48.6523      7.6190       2.1422       2.7258       15.6894      874.0935     192.3092     
3888.5000    48.4906      7.6370       1.7859       2.7204       15.9449      903.9993     192.2778     
