WELLNAME = well116
STDEP  =  3500.0000    
ENDEP  =  5129.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, DEN, GR, R1, RT, SP

#DEPTH       AC           CAL          CNL          DEN          GR           R1           RT           SP           
3532.3750    53.2762      23.9436      -99999.0000  -99999.0000  40.3956      35.6484      556.5172     114.7330     
3532.5000    52.8313      23.9886      -99999.0000  -99999.0000  38.3139      35.3438      515.4027     114.8682     
3532.6250    52.4154      24.0205      -99999.0000  -99999.0000  34.4042      35.5535      549.1908     115.1701     
3532.7500    52.0864      24.0653      -99999.0000  -99999.0000  37.8067      35.5790      572.7471     115.5672     
3532.8750    52.0667      24.0973      -99999.0000  -99999.0000  37.6039      34.9888      589.0250     116.1706     
3533.0000    52.5109      24.1232      -99999.0000  -99999.0000  40.2956      35.0525      606.0386     116.9089     
3533.1250    52.7908      24.1299      -99999.0000  -99999.0000  42.9111      34.9955      577.9863     117.6709     
3533.2500    52.6455      24.1492      -99999.0000  -99999.0000  42.6321      34.6528      500.3850     118.3139     
3533.3750    52.3261      24.1749      -99999.0000  -99999.0000  39.8141      34.7990      467.2674     118.8935     
3533.5000    52.0068      24.2197      -99999.0000  -99999.0000  37.3770      34.6150      540.6727     119.3461     
3533.6250    51.7745      24.2708      -99999.0000  -99999.0000  36.4125      34.5327      638.7006     119.4497     
3533.7500    51.6098      24.3220      -99999.0000  -99999.0000  35.0925      34.6598      755.6538     119.2358     
3533.8750    51.6384      24.3732      -99999.0000  -99999.0000  34.3311      34.3108      861.1760     118.7125     
3534.0000    51.6863      24.3861      -99999.0000  -99999.0000  30.4214      34.0316      977.3661     118.0861     
3534.1250    51.4540      24.4055      -99999.0000  -99999.0000  29.2791      34.2857      1104.2947    117.4517     
3534.2500    51.5213      24.4122      -99999.0000  -99999.0000  29.4318      34.5969      1195.2053    116.8650     
3534.3750    51.7529      24.4125      -99999.0000  -99999.0000  31.7680      34.7176      1036.8296    116.4369     
3534.5000    51.6752      24.4130      -99999.0000  -99999.0000  31.8191      34.2226      928.4949     116.0564     
3534.6250    51.5394      24.3942      -99999.0000  -99999.0000  33.9014      34.2672      863.9615     115.6521     
3534.7500    51.4714      24.3882      -99999.0000  -99999.0000  34.7903      34.5847      806.9405     115.2161     
3534.8750    51.5000      24.3696      -99999.0000  -99999.0000  32.4802      34.4516      850.0371     114.9387     
3535.0000    51.1516      24.3255      -99999.0000  -99999.0000  33.4199      33.9630      923.7845     114.6217     
3535.1250    50.7066      24.3321      -99999.0000  -99999.0000  31.4398      33.7663      1009.5583    114.4158     
3535.2500    50.6096      24.3198      -99999.0000  -99999.0000  34.8170      33.7474      1103.8564    114.4955     
3535.3750    50.6961      24.3138      -99999.0000  -99999.0000  36.8231      33.1953      1241.2794    114.7260     
3535.5000    50.7634      24.3141      -99999.0000  -99999.0000  34.7414      33.3351      1424.9982    115.0041     
3535.6250    50.8114      24.3145      -99999.0000  -99999.0000  34.0562      33.6145      1637.8729    115.3138     
3535.7500    50.8400      24.3148      -99999.0000  -99999.0000  32.0507      33.8559      1961.2986    115.6554     
3535.8750    50.8686      24.3152      -99999.0000  -99999.0000  31.3147      34.0274      2416.1899    115.9811     
3536.0000    50.8779      24.3155      -99999.0000  -99999.0000  29.6139      34.1926      1953.2637    115.9417     
3536.1250    50.8678      24.2968      -99999.0000  -99999.0000  28.3193      34.3070      1568.5411    115.2598     
3536.2500    50.8385      24.3098      -99999.0000  -99999.0000  26.8978      34.2500      1381.2587    114.3794     
3536.3750    50.8090      24.2976      -99999.0000  -99999.0000  27.1520      33.9645      1287.5009    113.6101     
3536.5000    50.7699      24.2915      -99999.0000  -99999.0000  25.6288      33.7108      1384.2908    112.7616     
3536.6250    50.7309      24.2920      -99999.0000  -99999.0000  28.1682      33.6919      1634.6208    112.0875     
3536.7500    50.7015      24.2923      -99999.0000  -99999.0000  29.4380      33.7364      1969.7268    111.3420     
3536.8750    50.6818      24.2546      -99999.0000  -99999.0000  30.3016      34.2063      2733.2349    110.6679     
3537.0000    50.6427      24.2422      -99999.0000  -99999.0000  30.7081      34.3652      5456.8911    110.0335     
3537.1250    50.6230      24.2235      -99999.0000  -99999.0000  28.6518      34.6700      7028.4414    109.3040     
3537.2500    50.5839      24.2174      -99999.0000  -99999.0000  27.7635      35.0002      7805.6152    108.7331     
3537.3750    50.4386      24.1988      -99999.0000  -99999.0000  25.2063      34.6956      7472.4092    108.2732     
3537.5000    50.3705      24.1928      -99999.0000  -99999.0000  26.2915      34.8101      7313.5645    107.8768     
3537.6250    50.4764      24.1931      -99999.0000  -99999.0000  25.4031      35.0006      7171.5083    108.1391     
3537.7500    50.6694      24.1934      -99999.0000  -99999.0000  23.9308      35.0706      7202.8164    108.5203     
3537.8750    50.8430      24.1938      -99999.0000  -99999.0000  26.6986      34.8993      7729.2744    108.9412     
3538.0000    50.8716      24.1941      -99999.0000  -99999.0000  28.0446      34.8677      6512.3154    109.5050     
3538.1250    50.8712      24.2135      -99999.0000  -99999.0000  26.8008      35.2678      4045.7441    109.7988     
3538.2500    51.1706      24.2202      -99999.0000  -99999.0000  28.5531      35.6488      2711.3499    110.0848     
3538.3750    51.1218      24.2396      -99999.0000  -99999.0000  30.4069      35.9092      1978.7856    110.3549     
3538.5000    50.9570      24.2463      -99999.0000  -99999.0000  32.0576      35.6427      1634.7598    110.6093     
3538.6250    50.8890      24.2657      -99999.0000  -99999.0000  32.7434      36.0364      1526.7822    110.7445     
3538.7500    51.1497      24.2914      -99999.0000  -99999.0000  34.0894      35.9540      1643.1222    110.7686     
3538.8750    51.3813      24.3172      -99999.0000  -99999.0000  37.4667      35.7764      1762.2522    110.4357     
3539.0000    51.3519      24.3429      -99999.0000  -99999.0000  34.4709      36.1067      1756.2289    109.9442     
3539.1250    51.3322      24.3306      -99999.0000  -99999.0000  35.3091      36.4750      1410.2900    109.4605     
3539.2500    51.3318      24.3055      -99999.0000  -99999.0000  37.5184      36.2974      1162.3685    109.0563     
3539.3750    51.3314      24.2805      -99999.0000  -99999.0000  39.7278      35.8595      990.8813     108.6758     
3539.5000    51.3987      24.2364      -99999.0000  -99999.0000  39.9565      35.5486      915.6058     108.2715     
3539.6250    51.4273      24.2050      -99999.0000  -99999.0000  42.2928      35.2949      853.6346     107.9545     
3539.7500    51.4559      24.1609      -99999.0000  -99999.0000  44.6798      35.2062      884.9375     107.6930     
3539.8750    51.4556      24.1296      -99999.0000  -99999.0000  42.5473      35.5110      958.9896     107.5346     
3540.0000    51.4165      24.1236      -99999.0000  -99999.0000  38.7644      35.7396      1006.6042    107.5509     
3540.1250    51.3484      24.1238      -99999.0000  -99999.0000  37.8253      35.8033      983.5525     108.0670     
3540.2500    51.2707      24.1433      -99999.0000  -99999.0000  33.5854      35.6384      884.6793     108.6863     
3540.3750    51.2220      24.1690      -99999.0000  -99999.0000  36.8103      35.3465      816.5795     109.3849     
3540.5000    51.1635      24.1947      -99999.0000  -99999.0000  33.6114      35.2768      761.6607     109.9486     
3540.6250    51.1245      24.2014      -99999.0000  -99999.0000  35.0336      35.4738      868.7659     110.5758     
3540.7500    51.0951      24.2208      -99999.0000  -99999.0000  34.0945      35.3660      1022.4156    111.2664     
3540.8750    51.0754      24.2275      -99999.0000  -99999.0000  33.0537      35.1376      1153.8301    111.8698     
3541.0000    51.0556      24.2088      -99999.0000  -99999.0000  33.2572      35.3473      1259.1382    112.3463     
3541.1250    51.0456      24.2028      -99999.0000  -99999.0000  31.8610      35.0871      1317.9875    112.6006     
3541.2500    51.0355      24.2222      -99999.0000  -99999.0000  28.2050      34.8905      1239.1968    112.5295     
3541.3750    51.0254      24.2098      -99999.0000  -99999.0000  28.7386      35.0684      1274.8647    112.3712     
3541.5000    51.0250      24.2039      -99999.0000  -99999.0000  28.9420      35.1828      1471.5371    112.1415     
3541.6250    51.0150      24.1661      -99999.0000  -99999.0000  31.7353      34.9607      1694.3994    111.8404     
3541.7500    51.0339      24.1538      -99999.0000  -99999.0000  31.7356      34.6118      2056.5496    111.4996     
3541.8750    51.0239      24.1161      -99999.0000  -99999.0000  29.1207      34.5738      2707.5933    111.1984     
3542.0000    51.0042      24.0847      -99999.0000  -99999.0000  28.8163      34.1550      3347.6423    110.8655     
3542.1250    50.9747      24.0786      -99999.0000  -99999.0000  29.7561      34.2631      3609.5068    110.5167     
3542.2500    50.9163      24.0790      -99999.0000  -99999.0000  32.1177      34.6568      3624.9465    110.2394     
3542.3750    50.7902      24.0412      -99999.0000  -99999.0000  31.7372      34.9425      3617.2407    110.0811     
3542.5000    50.6931      24.0290      -99999.0000  -99999.0000  31.3058      35.1585      3013.4224    110.3115     
3542.6250    50.5670      24.0293      -99999.0000  -99999.0000  30.8999      35.0317      2815.5728    111.0419     
3542.7500    50.4602      24.0296      -99999.0000  -99999.0000  31.9920      34.7970      2733.7542    111.9230     
3542.8750    50.3824      24.0300      -99999.0000  -99999.0000  34.2775      35.2161      2929.8691    112.8358     
3543.0000    50.3337      24.0685      -99999.0000  -99999.0000  33.2114      35.6098      3129.2180    113.7328     
3543.1250    50.3237      24.0815      -99999.0000  -99999.0000  30.7234      35.4512      3303.3242    114.5266     
3543.2500    50.3233      24.1008      -99999.0000  -99999.0000  32.7805      35.2609      3443.3389    115.3125     
3543.3750    50.5260      24.1266      -99999.0000  -99999.0000  34.3803      35.5150      3344.5820    115.9397     
3543.5000    50.7190      24.1523      -99999.0000  -99999.0000  29.7849      35.6421      2970.7993    116.3924     
3543.6250    50.8057      24.1780      -99999.0000  -99999.0000  27.0430      35.5661      2592.1667    116.6863     
3543.7500    50.9504      24.2038      -99999.0000  -99999.0000  30.0648      35.8011      2285.3105    116.8216     
3543.8750    51.2498      24.1724      -99999.0000  -99999.0000  32.1980      35.9345      2158.4746    116.8696     
3544.0000    51.6846      24.1410      -99999.0000  -99999.0000  31.0049      35.7950      2293.6470    116.7589     
3544.1250    51.5875      24.1350      -99999.0000  -99999.0000  30.7513      35.6492      2403.1338    116.6244     
3544.2500    51.4904      24.1353      -99999.0000  -99999.0000  32.9352      35.5922      2345.4863    116.4502     
3544.3750    51.4900      24.1357      -99999.0000  -99999.0000  34.6875      35.7129      2301.0068    116.2601     
3544.5000    51.6251      24.1170      -99999.0000  -99999.0000  36.1859      35.7829      2360.8516    116.0225     
3544.6250    51.9245      24.0920      -99999.0000  -99999.0000  34.0026      35.8338      2260.8174    115.8641     
3544.7500    51.7984      24.1050      -99999.0000  -99999.0000  32.9873      36.0307      2133.4570    115.7613     
3544.8750    51.6239      24.0926      -99999.0000  -99999.0000  33.3177      36.1578      2120.3691    115.7379     
3545.0000    51.4978      24.0676      -99999.0000  -99999.0000  32.8101      35.9612      2459.5518    115.8573     
3545.1250    51.4103      24.0425      -99999.0000  -99999.0000  34.1816      35.9677      2706.7009    116.1830     
3545.2500    51.3326      24.0175      -99999.0000  -99999.0000  32.4807      36.1710      2730.8057    116.6118     
3545.3750    51.2742      23.9543      -99999.0000  -99999.0000  32.1509      36.2282      2470.9688    117.2946     
3545.5000    51.2738      23.8976      -99999.0000  -99999.0000  34.7157      36.0760      2251.6531    117.8900     
3545.6250    51.4088      23.8471      -99999.0000  -99999.0000  36.2649      35.7969      2078.5989    118.7395     
3545.7500    51.4664      23.7776      -99999.0000  -99999.0000  35.4273      35.7907      1862.0316    119.3111     
3545.8750    51.4467      23.7589      -99999.0000  -99999.0000  37.0527      35.9940      2033.2898    119.8034     
3546.0000    51.3882      23.7593      -99999.0000  -99999.0000  38.0686      36.1655      2543.2153    120.1926     
3546.1250    51.3395      23.7596      -99999.0000  -99999.0000  34.4126      36.3243      2813.1548    120.3278     
3546.2500    51.3101      23.7410      -99999.0000  -99999.0000  37.1298      36.5022      2601.3438    120.1299     
3546.3750    51.3194      23.7540      -99999.0000  -99999.0000  38.5774      36.6420      2257.8201    119.8446     
3546.5000    51.3384      23.7607      -99999.0000  -99999.0000  34.2104      36.8135      1916.5496    119.5355     
3546.6250    51.4347      23.7802      -99999.0000  -99999.0000  31.7478      36.9597      1664.4677    119.1709     
3546.7500    51.5311      23.7678      -99999.0000  -99999.0000  29.9707      37.1502      1494.0574    118.8380     
3546.8750    51.6564      23.7998      -99999.0000  -99999.0000  29.8695      37.2075      1411.0127    118.4972     
3547.0000    51.8012      23.8320      -99999.0000  -99999.0000  31.7741      36.8839      1451.7365    118.1246     
3547.1250    51.9363      23.8386      -99999.0000  -99999.0000  32.0537      36.6174      1384.3406    117.7441     
3547.2500    51.8875      23.8580      -99999.0000  -99999.0000  34.6439      36.3066      1309.4441    117.4588     
3547.3750    51.7032      23.8648      -99999.0000  -99999.0000  36.7771      36.0464      1280.6682    117.0863     
3547.5000    51.6352      23.8651      -99999.0000  -99999.0000  38.3517      35.7927      1391.9744    116.8406     
3547.6250    51.6348      23.8844      -99999.0000  -99999.0000  38.7837      35.9198      1588.5586    116.9362     
