WELLNAME = well116
STDEP  =  3500.0000    
ENDEP  =  5129.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, CNL, DEN, GR, K, PE, P_AC, R1, RT, RXO, SGR, SONPHI, SP, TH, U, VSH, VSH1

#DEPTH       AC           CAL          CGR          CNL          DEN          GR           K            PE           P_AC         R1           RT           RXO          SGR          SONPHI       SP           TH           U            VSH          VSH1         
3513.1250    51.7215      23.8457      -99999.0000  -99999.0000  -99999.0000  32.3242      -99999.0000  -99999.0000  53.8853      37.6828      1476.4106    3205.5508    -99999.0000  0.0000       113.9780     -99999.0000  -99999.0000  0.0000       0.0000       
3513.2500    51.5088      23.8270      -99999.0000  -99999.0000  -99999.0000  34.6603      -99999.0000  -99999.0000  53.4187      37.4862      1482.0306    3380.9739    -99999.0000  0.0000       114.4147     -99999.0000  -99999.0000  0.0000       0.0000       
3513.3750    51.3444      23.8020      -99999.0000  -99999.0000  -99999.0000  31.7663      -99999.0000  -99999.0000  53.0579      37.3149      1455.8402    3255.5908    -99999.0000  0.0000       114.8673     -99999.0000  -99999.0000  0.0000       0.0000       
3513.5000    51.2475      23.7961      -99999.0000  -99999.0000  -99999.0000  30.4210      -99999.0000  -99999.0000  52.8453      37.4420      1569.8247    3068.1563    -99999.0000  0.0000       115.2644     -99999.0000  -99999.0000  0.0000       0.0000       
3513.6250    51.3243      23.7964      -99999.0000  -99999.0000  -99999.0000  33.2649      -99999.0000  -99999.0000  53.0139      37.1375      1463.3818    2918.4229    -99999.0000  0.0000       115.6218     -99999.0000  -99999.0000  0.0000       0.0000       
3513.7500    51.4687      23.7777      -99999.0000  -99999.0000  -99999.0000  35.7278      -99999.0000  -99999.0000  53.3307      37.1123      1226.4441    2938.8220    -99999.0000  0.0000       115.4238     -99999.0000  -99999.0000  0.0000       0.0000       
3513.8750    51.6517      23.7526      -99999.0000  -99999.0000  -99999.0000  34.8650      -99999.0000  -99999.0000  53.7321      37.3219      1082.0729    2916.3076    -99999.0000  0.0000       114.9958     -99999.0000  -99999.0000  0.0000       0.0000       
3514.0000    51.8636      23.7085      -99999.0000  -99999.0000  -99999.0000  34.6114      -99999.0000  -99999.0000  54.1970      37.4236      988.8453     2687.2778    -99999.0000  0.0000       114.6233     -99999.0000  -99999.0000  0.0000       0.0000       
3514.1250    51.9887      23.6391      -99999.0000  -99999.0000  -99999.0000  34.5355      -99999.0000  -99999.0000  54.4715      37.1318      915.7980     2531.1558    -99999.0000  0.0000       114.2507     -99999.0000  -99999.0000  0.0000       0.0000       
3514.2500    52.1041      23.5823      -99999.0000  -99999.0000  -99999.0000  32.3270      -99999.0000  -99999.0000  54.7246      36.8209      960.5110     2420.0078    -99999.0000  0.0000       113.9416     -99999.0000  -99999.0000  0.0000       0.0000       
3514.3750    52.0459      23.5509      -99999.0000  -99999.0000  -99999.0000  28.7984      -99999.0000  -99999.0000  54.5969      36.8782      1089.4727    2388.7578    -99999.0000  0.0000       113.6564     -99999.0000  -99999.0000  0.0000       0.0000       
3514.5000    51.7849      23.5259      -99999.0000  -99999.0000  -99999.0000  30.7790      -99999.0000  -99999.0000  54.0243      36.7767      1230.6067    2621.1221    -99999.0000  0.0000       113.4426     -99999.0000  -99999.0000  0.0000       0.0000       
3514.6250    51.4370      23.5198      -99999.0000  -99999.0000  -99999.0000  30.3477      -99999.0000  -99999.0000  53.2612      36.4976      1388.7697    2947.1343    -99999.0000  0.0000       113.1811     -99999.0000  -99999.0000  0.0000       0.0000       
3514.7500    51.1471      23.6154      -99999.0000  -99999.0000  -99999.0000  32.4298      -99999.0000  -99999.0000  52.6251      36.6755      1507.2739    3219.9956    -99999.0000  0.0000       113.0148     -99999.0000  -99999.0000  0.0000       0.0000       
3514.8750    51.2143      23.7808      -99999.0000  -99999.0000  -99999.0000  31.6431      -99999.0000  -99999.0000  52.7724      36.9739      1557.9575    3513.2075    -99999.0000  0.0000       112.9121     -99999.0000  -99999.0000  0.0000       0.0000       
3515.0000    51.3490      23.9779      -99999.0000  -99999.0000  -99999.0000  33.6238      -99999.0000  -99999.0000  53.0681      36.9360      1566.7181    3443.2981    -99999.0000  0.0000       112.8886     -99999.0000  -99999.0000  0.0000       0.0000       
3515.1250    51.4451      24.1813      -99999.0000  -99999.0000  -99999.0000  35.4266      -99999.0000  -99999.0000  53.2789      36.6251      1586.5957    3447.8955    -99999.0000  0.0000       113.0318     -99999.0000  -99999.0000  0.0000       0.0000       
3515.2500    51.5027      24.4800      -99999.0000  -99999.0000  -99999.0000  37.1280      -99999.0000  -99999.0000  53.4051      36.3016      1869.2448    3567.4849    -99999.0000  0.0000       113.3654     -99999.0000  -99999.0000  0.0000       0.0000       
3515.3750    51.4733      24.6200      -99999.0000  -99999.0000  -99999.0000  35.2495      -99999.0000  -99999.0000  53.3408      36.2065      2459.9724    3701.6147    -99999.0000  0.0000       113.8894     -99999.0000  -99999.0000  0.0000       0.0000       
3515.5000    51.3861      24.6203      -99999.0000  -99999.0000  -99999.0000  35.0213      -99999.0000  -99999.0000  53.1494      36.3019      3533.8286    3847.8657    -99999.0000  0.0000       114.5563     -99999.0000  -99999.0000  0.0000       0.0000       
3515.6250    51.2216      24.5953      -99999.0000  -99999.0000  -99999.0000  32.6098      -99999.0000  -99999.0000  52.7885      36.2385      6806.9058    3977.5027    -99999.0000  0.0000       115.0882     -99999.0000  -99999.0000  0.0000       0.0000       
3515.7500    51.0861      24.5513      -99999.0000  -99999.0000  -99999.0000  29.0811      -99999.0000  -99999.0000  52.4912      36.1117      6928.2852    4075.2827    -99999.0000  0.0000       115.5884     -99999.0000  -99999.0000  0.0000       0.0000       
3515.8750    51.1050      24.5389      -99999.0000  -99999.0000  -99999.0000  31.7726      -99999.0000  -99999.0000  52.5327      35.9088      4042.5515    4175.4121    -99999.0000  0.0000       116.0727     -99999.0000  -99999.0000  0.0000       0.0000       
3516.0000    51.1625      24.5202      -99999.0000  -99999.0000  -99999.0000  34.3117      -99999.0000  -99999.0000  52.6588      35.6995      2793.3669    4094.2910    -99999.0000  0.0000       116.4301     -99999.0000  -99999.0000  0.0000       0.0000       
3516.1250    51.1717      24.5142      -99999.0000  -99999.0000  -99999.0000  36.0892      -99999.0000  -99999.0000  52.6791      36.0423      2240.4583    3637.7959    -99999.0000  0.0000       116.4860     -99999.0000  -99999.0000  0.0000       0.0000       
3516.2500    51.1810      24.5146      -99999.0000  -99999.0000  -99999.0000  34.3377      -99999.0000  -99999.0000  52.6995      36.3598      1964.8713    3323.5176    -99999.0000  0.0000       116.1928     -99999.0000  -99999.0000  0.0000       0.0000       
3516.3750    51.1903      24.4959      -99999.0000  -99999.0000  -99999.0000  34.4904      -99999.0000  -99999.0000  52.7198      36.1378      1785.1448    3114.5161    -99999.0000  0.0000       115.7410     -99999.0000  -99999.0000  0.0000       0.0000       
3516.5000    51.1706      24.4519      -99999.0000  -99999.0000  -99999.0000  33.5767      -99999.0000  -99999.0000  52.6766      35.9539      2115.4500    2933.6882    -99999.0000  0.0000       115.4081     -99999.0000  -99999.0000  0.0000       0.0000       
3516.6250    51.1509      24.4394      -99999.0000  -99999.0000  -99999.0000  35.6335      -99999.0000  -99999.0000  52.6334      35.9287      2484.2681    2828.5332    -99999.0000  0.0000       115.0038     -99999.0000  -99999.0000  0.0000       0.0000       
3516.7500    51.1698      24.4017      -99999.0000  -99999.0000  -99999.0000  31.6732      -99999.0000  -99999.0000  52.6749      36.0748      2804.4585    2873.8096    -99999.0000  0.0000       114.5837     -99999.0000  -99999.0000  0.0000       0.0000       
3516.8750    51.2949      24.3893      -99999.0000  -99999.0000  -99999.0000  33.3238      -99999.0000  -99999.0000  52.9494      36.2844      3029.7983    2902.1257    -99999.0000  0.0000       114.0763     -99999.0000  -99999.0000  0.0000       0.0000       
3517.0000    51.3621      24.3707      -99999.0000  -99999.0000  -99999.0000  34.8220      -99999.0000  -99999.0000  53.0968      36.5257      2561.9575    2919.7974    -99999.0000  0.0000       113.6086     -99999.0000  -99999.0000  0.0000       0.0000       
3517.1250    51.4293      24.3647      -99999.0000  -99999.0000  -99999.0000  35.7871      -99999.0000  -99999.0000  53.2442      36.2593      1703.4214    2768.7390    -99999.0000  0.0000       113.2361     -99999.0000  -99999.0000  0.0000       0.0000       
3517.2500    51.5448      24.3459      -99999.0000  -99999.0000  -99999.0000  35.5081      -99999.0000  -99999.0000  53.4975      35.8913      1382.1388    2540.8372    -99999.0000  0.0000       112.9111     -99999.0000  -99999.0000  0.0000       0.0000       
3517.3750    51.8340      24.3400      -99999.0000  -99999.0000  -99999.0000  34.6706      -99999.0000  -99999.0000  54.1320      36.1326      1162.2511    2318.5649    -99999.0000  0.0000       112.7846     -99999.0000  -99999.0000  0.0000       0.0000       
3517.5000    51.7081      24.3403      -99999.0000  -99999.0000  -99999.0000  36.7528      -99999.0000  -99999.0000  53.8558      36.6088      1007.9385    2174.8584    -99999.0000  0.0000       112.8167     -99999.0000  -99999.0000  0.0000       0.0000       
3517.6250    51.3795      24.3407      -99999.0000  -99999.0000  -99999.0000  34.4935      -99999.0000  -99999.0000  53.1349      36.1202      921.2599     2039.0940    -99999.0000  0.0000       113.0233     -99999.0000  -99999.0000  0.0000       0.0000       
3517.7500    51.0991      24.3410      -99999.0000  -99999.0000  -99999.0000  33.8337      -99999.0000  -99999.0000  52.5199      35.7903      1068.0175    2002.3682    -99999.0000  0.0000       113.3966     -99999.0000  -99999.0000  0.0000       0.0000       
3517.8750    50.8767      24.3223      -99999.0000  -99999.0000  -99999.0000  32.1584      -99999.0000  -99999.0000  52.0319      36.1078      1239.1130    2224.0591    -99999.0000  0.0000       113.8095     -99999.0000  -99999.0000  0.0000       0.0000       
3518.0000    50.9052      24.2972      -99999.0000  -99999.0000  -99999.0000  32.6157      -99999.0000  -99999.0000  52.0944      36.4952      1384.8983    2542.7280    -99999.0000  0.0000       114.2224     -99999.0000  -99999.0000  0.0000       0.0000       
3518.1250    50.9628      24.2913      -99999.0000  -99999.0000  -99999.0000  35.2310      -99999.0000  -99999.0000  52.2207      36.1589      1484.8481    2822.5088    -99999.0000  0.0000       114.5878     -99999.0000  -99999.0000  0.0000       0.0000       
3518.2500    51.0396      24.2916      -99999.0000  -99999.0000  -99999.0000  34.6982      -99999.0000  -99999.0000  52.3893      36.1590      1568.8750    2961.0630    -99999.0000  0.0000       114.8420     -99999.0000  -99999.0000  0.0000       0.0000       
3518.3750    51.1454      24.3110      -99999.0000  -99999.0000  -99999.0000  30.3570      -99999.0000  -99999.0000  52.6214      36.1973      1744.8931    2847.3047    -99999.0000  0.0000       114.9218     -99999.0000  -99999.0000  0.0000       0.0000       
3518.5000    51.2223      24.3367      -99999.0000  -99999.0000  -99999.0000  31.3221      -99999.0000  -99999.0000  52.7900      36.0197      1921.9381    2965.5337    -99999.0000  0.0000       114.7396     -99999.0000  -99999.0000  0.0000       0.0000       
3518.6250    51.2895      24.3434      -99999.0000  -99999.0000  -99999.0000  31.0432      -99999.0000  -99999.0000  52.9374      36.2166      2122.0986    3154.0615    -99999.0000  0.0000       114.2243     -99999.0000  -99999.0000  0.0000       0.0000       
3518.7500    51.3373      24.3628      -99999.0000  -99999.0000  -99999.0000  32.9730      -99999.0000  -99999.0000  53.0424      36.3691      2341.8872    3348.4993    -99999.0000  0.0000       113.5979     -99999.0000  -99999.0000  0.0000       0.0000       
3518.8750    51.3756      24.3695      -99999.0000  -99999.0000  -99999.0000  31.7039      -99999.0000  -99999.0000  53.1263      36.1217      2467.2979    3534.7173    -99999.0000  0.0000       113.1063     -99999.0000  -99999.0000  0.0000       0.0000       
3519.0000    51.3945      24.3698      -99999.0000  -99999.0000  -99999.0000  29.7778      -99999.0000  -99999.0000  53.1678      36.1916      2327.2417    3741.6697    -99999.0000  0.0000       112.6386     -99999.0000  -99999.0000  0.0000       0.0000       
3519.1250    51.3941      24.3892      -99999.0000  -99999.0000  -99999.0000  30.3081      -99999.0000  -99999.0000  53.1670      35.8871      2586.3381    3606.1621    -99999.0000  0.0000       112.0677     -99999.0000  -99999.0000  0.0000       0.0000       
3519.2500    51.3937      24.4150      -99999.0000  -99999.0000  -99999.0000  32.6950      -99999.0000  -99999.0000  53.1662      35.8809      3095.4482    3747.0127    -99999.0000  0.0000       111.5127     -99999.0000  -99999.0000  0.0000       0.0000       
3519.3750    51.4029      24.4217      -99999.0000  -99999.0000  -99999.0000  35.1580      -99999.0000  -99999.0000  53.1864      36.1540      3993.4709    3909.8794    -99999.0000  0.0000       110.9974     -99999.0000  -99999.0000  0.0000       0.0000       
3519.5000    51.3930      24.4601      -99999.0000  -99999.0000  -99999.0000  33.4319      -99999.0000  -99999.0000  53.1645      36.4080      4848.1860    4020.9155    -99999.0000  0.0000       110.5376     -99999.0000  -99999.0000  0.0000       0.0000       
3519.6250    51.3926      24.4541      -99999.0000  -99999.0000  -99999.0000  33.4322      -99999.0000  -99999.0000  53.1637      36.2431      5758.5049    4148.7090    -99999.0000  0.0000       110.1650     -99999.0000  -99999.0000  0.0000       0.0000       
3519.7500    51.3922      24.4291      -99999.0000  -99999.0000  -99999.0000  36.8346      -99999.0000  -99999.0000  53.1628      36.2369      5783.2583    4268.5259    -99999.0000  0.0000       109.8639     -99999.0000  -99999.0000  0.0000       0.0000       
3519.8750    51.3918      24.4040      -99999.0000  -99999.0000  -99999.0000  34.4230      -99999.0000  -99999.0000  53.1619      35.8626      5487.7471    4169.9941    -99999.0000  0.0000       109.9119     -99999.0000  -99999.0000  0.0000       0.0000       
3520.0000    51.3817      24.3599      -99999.0000  -99999.0000  -99999.0000  35.8959      -99999.0000  -99999.0000  53.1398      35.6215      5774.8867    4041.6140    -99999.0000  0.0000       110.1661     -99999.0000  -99999.0000  0.0000       0.0000       
3520.1250    51.3910      24.3476      -99999.0000  -99999.0000  -99999.0000  35.0583      -99999.0000  -99999.0000  53.1603      36.1104      5994.0830    3926.2249    -99999.0000  0.0000       110.6188     -99999.0000  -99999.0000  0.0000       0.0000       
3520.2500    51.3810      24.3479      -99999.0000  -99999.0000  -99999.0000  36.5820      -99999.0000  -99999.0000  53.1382      36.5676      6128.2344    3805.3228    -99999.0000  0.0000       111.1269     -99999.0000  -99999.0000  0.0000       0.0000       
3520.3750    51.4096      24.3293      -99999.0000  -99999.0000  -99999.0000  36.3538      -99999.0000  -99999.0000  53.2009      36.3519      4391.7798    3642.1143    -99999.0000  0.0000       111.7778     -99999.0000  -99999.0000  0.0000       0.0000       
3520.5000    51.5540      24.3043      -99999.0000  -99999.0000  -99999.0000  36.0240      -99999.0000  -99999.0000  53.5178      36.3266      2826.2996    3388.5615    -99999.0000  0.0000       112.4526     -99999.0000  -99999.0000  0.0000       0.0000       
3520.6250    51.7854      24.2792      -99999.0000  -99999.0000  -99999.0000  33.8409      -99999.0000  -99999.0000  54.0254      36.9107      1826.4656    3005.7517    -99999.0000  0.0000       113.0242     -99999.0000  -99999.0000  0.0000       0.0000       
3520.7500    52.0360      24.3112      -99999.0000  -99999.0000  -99999.0000  35.8724      -99999.0000  -99999.0000  54.5753      37.3806      1416.7297    2635.7256    -99999.0000  0.0000       113.5879     -99999.0000  -99999.0000  0.0000       0.0000       
3520.8750    52.0743      24.3052      -99999.0000  -99999.0000  -99999.0000  38.2339      -99999.0000  -99999.0000  54.6592      37.1522      1225.3239    2362.5713    -99999.0000  0.0000       114.1595     -99999.0000  -99999.0000  0.0000       0.0000       
3521.0000    51.8036      24.2992      -99999.0000  -99999.0000  -99999.0000  39.5544      -99999.0000  -99999.0000  54.0653      36.8858      1124.2476    2242.8989    -99999.0000  0.0000       114.6597     -99999.0000  -99999.0000  0.0000       0.0000       
3521.1250    51.1851      24.2805      -99999.0000  -99999.0000  -99999.0000  37.5236      -99999.0000  -99999.0000  52.7086      36.6638      1106.4395    2152.5942    -99999.0000  0.0000       114.8029     -99999.0000  -99999.0000  0.0000       0.0000       
3521.2500    50.7792      24.3126      -99999.0000  -99999.0000  -99999.0000  33.9187      -99999.0000  -99999.0000  51.8180      36.7083      1243.3960    2065.8901    -99999.0000  0.0000       114.6684     -99999.0000  -99999.0000  0.0000       0.0000       
3521.3750    50.5664      24.3447      -99999.0000  -99999.0000  -99999.0000  34.2998      -99999.0000  -99999.0000  51.3511      36.2896      1370.0381    2209.7529    -99999.0000  0.0000       114.3831     -99999.0000  -99999.0000  0.0000       0.0000       
3521.5000    50.4984      24.3895      -99999.0000  -99999.0000  -99999.0000  32.0913      -99999.0000  -99999.0000  51.2019      36.2262      1502.0188    2448.0032    -99999.0000  0.0000       114.1375     -99999.0000  -99999.0000  0.0000       0.0000       
