WELLNAME = well121
STDEP  =  3000.0000    
ENDEP  =  4019.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, GR, P_AC, R1, RT, RXO, SONPHI, SP, VSH, VSH1

#DEPTH       AC           CAL          CNL          GR           P_AC         R1           RT           RXO          SONPHI       SP           VSH          VSH1         
3787.6250    48.4531      16.3086      1.2638       55.5150      48.6687      58.4319      9021.6982    10109.6895   0.0000       0.0000       0.0000       32.5107      
3787.7500    48.5254      16.3587      1.3647       58.5988      48.6871      58.8115      9037.7422    10173.8066   0.0000       0.0000       0.0000       34.7134      
3787.8750    48.5615      16.3329      1.4774       59.9027      48.6963      59.1913      9029.0674    10182.6777   0.0000       0.0000       0.0000       35.6448      
3788.0000    48.5434      16.3008      1.5901       58.0628      48.6917      59.7230      9020.4180    10191.5498   0.0000       0.0000       0.0000       34.3306      
3788.1250    48.4529      16.2750      1.7444       55.4516      48.6687      60.3053      9020.0713    10135.5645   0.0000       0.0000       0.0000       32.4654      
3788.2500    48.3806      16.2682      1.9106       54.8573      48.6502      60.5585      8881.6992    4566.3726    0.0000       0.0000       0.0000       32.0409      
3788.3750    48.2720      16.2676      2.2309       59.4836      48.6225      61.0394      1285.6796    958.9213     0.0000       0.0000       0.0000       35.3454      
3788.5000    48.5975      16.2672      2.5869       64.9997      48.7055      57.9471      782.9563     760.0117     0.0000       0.0000       0.0000       39.2855      
3788.6250    49.2484      16.2858      2.8599       69.1514      48.8715      57.9465      629.5197     665.5873     0.0000       0.0000       0.0000       42.2510      
3788.7500    50.9842      16.3296      3.1328       72.8880      49.3142      58.2502      573.4725     567.2726     0.0000       0.0000       0.0000       44.9200      
3788.8750    51.9064      16.3608      3.2574       76.0313      49.5493      58.7059      554.3966     500.1435     0.0000       0.0000       0.0000       47.1652      
3789.0000    52.8467      16.4235      3.1922       72.1149      49.7891      59.0603      630.8086     570.6677     0.0000       0.0000       0.0000       44.3678      
3789.1250    53.0094      16.4609      2.9727       71.9360      49.8306      58.6037      804.9703     776.1450     0.0000       0.0000       0.0000       44.2400      
3789.2500    52.6658      16.5238      2.8719       75.0201      49.7430      57.5641      763.2905     697.7657     0.0000       0.0000       0.0000       46.4429      
3789.3750    52.2499      16.5613      2.8304       74.6632      49.6369      56.4484      660.5300     599.6431     0.0000       0.0000       0.0000       46.1880      
3789.5000    51.7617      16.6242      2.8305       75.4927      49.5124      54.8512      598.4354     579.0339     0.0000       0.0000       0.0000       46.7805      
3789.6250    52.2318      16.6615      2.9491       77.2717      49.6323      53.8370      573.7711     572.7200     0.0000       0.0000       0.0000       48.0512      
3789.7500    52.7381      16.6864      3.2280       76.7961      49.7614      52.5693      499.5544     535.5526     0.0000       0.0000       0.0000       47.7115      
3789.8750    52.3041      16.6733      3.4950       78.6936      49.6507      50.4143      334.9996     307.9832     0.0000       0.0000       0.0000       49.0668      
3790.0000    53.8050      16.6474      3.8570       77.0316      50.0335      49.4002      222.9285     220.1966     0.0000       0.0000       0.0000       47.8797      
3790.1250    55.4506      16.6027      4.2130       75.6662      50.4531      48.3098      165.7205     167.7617     0.0000       0.0000       0.0000       46.9044      
3790.2500    57.4217      16.5707      4.4860       76.5551      50.9557      48.6894      142.4052     138.3090     0.0000       0.0000       0.0000       47.5394      
3790.3750    57.4217      16.5449      4.6759       76.9102      50.9557      49.1453      141.1514     161.9704     0.0000       0.0000       0.0000       47.7930      
3790.5000    55.3240      16.5950      4.2072       76.7906      50.4208      49.8037      197.5988     212.9558     0.0000       0.0000       0.0000       47.7076      
3790.6250    53.8049      16.9743      3.5368       72.5773      50.0334      47.0913      292.3867     288.4648     0.0000       0.0000       0.0000       44.6981      
3790.7500    51.4359      16.9611      3.7445       68.4232      49.4293      45.2659      391.3456     404.1660     0.0000       0.0000       0.0000       41.7309      
3790.8750    54.6187      16.8404      4.1421       66.5237      50.2410      42.7815      387.4820     416.9285     0.0000       0.0000       0.0000       40.3741      
3791.0000    58.6695      16.7576      4.5752       65.2766      51.2739      40.0184      307.0386     316.4921     0.0000       0.0000       0.0000       39.4833      
3791.1250    62.1236      16.6812      5.1093       64.0892      52.1548      41.5893      249.6946     225.5838     0.0000       0.0000       0.0000       38.6351      
3791.2500    62.6481      16.6427      5.4831       62.1895      52.2885      43.1603      195.1615     187.3149     0.0000       0.0000       0.0000       37.2782      
3791.3750    60.8216      16.6169      4.8424       60.2900      51.8227      43.6411      178.4367     171.2423     0.0000       0.0000       0.0000       35.9214      
3791.5000    58.7600      16.6101      4.3618       62.4249      51.2970      43.1592      204.4406     191.8656     0.0000       0.0000       0.0000       37.4464      
3791.6250    57.2590      16.5715      3.9584       64.5599      50.9142      42.2463      189.7339     205.2042     0.0000       0.0000       0.0000       38.9713      
3791.7500    56.0292      16.5396      3.6499       62.7196      50.6007      41.4094      171.4102     172.2359     0.0000       0.0000       0.0000       37.6568      
3791.8750    55.4686      16.5517      3.4423       64.1424      50.4577      40.3697      161.9679     157.7422     0.0000       0.0000       0.0000       38.6732      
3792.0000    55.1611      16.5765      3.2999       62.1243      50.3793      39.4312      159.1774     155.5960     0.0000       0.0000       0.0000       37.2316      
3792.1250    55.1069      16.5823      3.1754       57.9105      50.3654      39.0253      161.8087     157.9242     0.0000       0.0000       0.0000       34.2218      
3792.2500    55.2154      16.6009      3.0924       54.5868      50.3931      38.4926      179.6385     188.1734     0.0000       0.0000       0.0000       31.8477      
3792.3750    55.7218      16.6257      2.9915       54.1112      50.5222      37.9090      214.6210     231.8492     0.0000       0.0000       0.0000       31.5080      
3792.5000    56.2281      16.6506      2.8729       57.0175      50.6514      38.5928      280.3496     284.4082     0.0000       0.0000       0.0000       33.5839      
3792.6250    54.2749      16.6564      2.7365       54.9990      50.1533      39.6062      290.9363     284.8412     0.0000       0.0000       0.0000       32.1421      
3792.7500    52.7919      16.6938      2.6653       53.8707      49.7751      38.9720      278.6885     266.2502     0.0000       0.0000       0.0000       31.3362      
3792.8750    54.3653      16.7061      2.7781       54.9376      50.1763      38.2365      305.3255     295.8216     0.0000       0.0000       0.0000       32.0983      
3793.0000    56.2281      16.7246      2.9146       56.4200      50.6514      37.4502      305.1007     311.4166     0.0000       0.0000       0.0000       33.1571      
3793.1250    55.7941      16.7305      2.9265       58.9704      50.5407      38.0580      263.4996     264.1960     0.0000       0.0000       0.0000       34.9788      
3793.2500    54.6185      16.7110      2.5646       60.2154      50.2409      38.9192      287.3717     290.5641     0.0000       0.0000       0.0000       35.8682      
3793.3750    54.9440      16.6852      2.4697       58.7310      50.3239      39.3243      398.0365     420.7865     0.0000       0.0000       0.0000       34.8079      
3793.5000    56.1558      16.6594      2.4460       56.8906      50.6329      39.8814      631.7325     574.2610     0.0000       0.0000       0.0000       33.4933      
3793.6250    55.2153      16.6526      2.3748       56.6523      50.3931      40.8945      860.7352     808.1190     0.0000       0.0000       0.0000       33.3231      
3793.7500    53.7684      16.6520      2.2146       58.7281      50.0241      41.2238      1129.3834    944.8534     0.0000       0.0000       0.0000       34.8058      
3793.8750    52.7736      16.6705      2.0485       61.8126      49.7705      42.1610      1110.3523    799.8997     0.0000       0.0000       0.0000       37.0090      
3794.0000    53.5332      16.7144      1.9773       66.2620      49.9642      42.8196      995.5428     699.1835     0.0000       0.0000       0.0000       40.1872      
3794.1250    53.7503      16.7076      1.8528       63.5907      50.0195      43.5035      857.0931     690.6659     0.0000       0.0000       0.0000       38.2791      
3794.2500    52.7736      16.7198      1.7756       60.7415      49.7704      44.3393      949.5275     843.2733     0.0000       0.0000       0.0000       36.2439      
3794.3750    51.6341      16.7257      1.7341       58.0702      49.4799      44.9219      1192.8960    1064.8865    0.0000       0.0000       0.0000       34.3359      
3794.5000    51.6160      16.7252      1.7520       60.2054      49.4753      45.8338      1627.2056    1299.7764    0.0000       0.0000       0.0000       35.8610      
3794.6250    52.5384      16.7248      1.8469       62.3407      49.7105      46.3657      2635.2783    1620.6855    0.0000       0.0000       0.0000       37.3862      
3794.7500    53.2076      16.7242      1.9597       60.2034      49.8811      46.8975      2164.1123    1390.5544    0.0000       0.0000       0.0000       35.8596      
3794.8750    53.0086      16.7237      2.0428       61.6263      49.8304      47.5053      1590.9785    1161.2012    0.0000       0.0000       0.0000       36.8759      
3795.0000    52.5564      16.7233      2.1022       62.6938      49.7151      47.9611      1341.3669    1031.9723    0.0000       0.0000       0.0000       37.6384      
3795.1250    52.1223      16.7228      2.1082       64.3542      49.6044      48.4422      1143.9927    880.1179     0.0000       0.0000       0.0000       38.8244      
3795.2500    51.9233      16.7032      2.0785       65.8368      49.5536      46.9462      773.0247     568.5007     0.0000       0.0000       0.0000       39.8834      
3795.3750    52.0680      16.6965      2.0192       65.3612      49.5905      44.9940      500.0128     412.4667     0.0000       0.0000       0.0000       39.5437      
