WELLNAME = well92
STDEP  =  3000.0000    
ENDEP  =  4553.7051    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR_DM, GR, K, MSFL, PE, R1, RT, RXO, SGR, SONPHI, SP, TH, U, VSH1

#DEPTH       AC           CAL          CGR_DM       GR           K            MSFL         PE           R1           RT           RXO          SGR          SONPHI       SP           TH           U            VSH1         
4323.6250    59.5160      20.6471      0.0000       64.4836      0.0000       0.0000       0.0000       33.0938      25.1719      25.3191      0.0000       0.0000       132.5072     0.0000       0.0000       38.9169      
4323.7500    62.3425      20.6428      0.0000       65.1781      0.0000       0.0000       0.0000       31.6256      21.9696      22.5163      0.0000       0.0000       132.5036     0.0000       0.0000       39.4129      
4323.8750    66.5183      20.7005      0.0000       66.0617      0.0000       0.0000       0.0000       28.8854      18.8737      21.1084      0.0000       0.0000       132.5723     0.0000       0.0000       40.0441      
4324.0000    71.0527      20.7554      0.0000       66.8182      0.0000       0.0000       0.0000       25.6385      15.8227      20.8410      0.0000       0.0000       132.5687     0.0000       0.0000       40.5845      
4324.1250    70.9731      20.7510      0.0000       67.4492      0.0000       0.0000       0.0000       24.6178      15.3630      19.7045      0.0000       0.0000       132.5616     0.0000       0.0000       41.0351      
4324.2500    70.2773      20.8073      0.0000       65.8539      0.0000       0.0000       0.0000       23.0875      13.0990      18.7039      0.0000       0.0000       132.6321     0.0000       0.0000       39.8956      
4324.3750    73.2002      20.8680      0.0000       64.0059      0.0000       0.0000       0.0000       21.3017      13.4037      19.6680      0.0000       0.0000       132.6267     0.0000       0.0000       38.5756      
4324.5000    75.2685      20.9199      0.0000       61.3306      0.0000       0.0000       0.0000       20.0891      13.8794      19.9165      0.0000       0.0000       132.6972     0.0000       0.0000       36.6647      
4324.6250    72.8866      20.9199      0.0000       56.8117      0.0000       0.0000       0.0000       19.1940      13.8359      18.3235      0.0000       0.0000       132.6919     0.0000       0.0000       33.4369      
4324.7500    70.7717      20.9777      0.0000       50.8952      0.0000       0.0000       0.0000       17.9164      13.2921      19.0774      0.0000       0.0000       132.7623     0.0000       0.0000       29.2109      
4324.8750    67.4622      21.0975      0.0000       45.8060      0.0000       0.0000       0.0000       17.1484      14.1409      21.1083      0.0000       0.0000       132.7588     0.0000       0.0000       25.5757      
4325.0000    63.2432      21.1567      0.0000       46.9437      0.0000       0.0000       0.0000       16.0614      15.9227      24.0959      0.0000       0.0000       132.8257     0.0000       0.0000       26.3884      
4325.1250    59.3407      21.2158      0.0000       43.9509      0.0000       0.0000       0.0000       15.4854      17.8153      27.7901      0.0000       0.0000       132.8203     0.0000       0.0000       24.2506      
4325.2500    57.4796      21.2101      0.0000       41.4677      0.0000       0.0000       0.0000       14.7160      21.2883      34.5926      0.0000       0.0000       132.8168     0.0000       0.0000       22.4769      
4325.3750    56.9704      21.3299      0.0000       42.5419      0.0000       0.0000       0.0000       14.3306      26.2941      43.1201      0.0000       0.0000       132.8890     0.0000       0.0000       23.2442      
4325.5000    56.9583      21.3891      0.0000       41.5818      0.0000       0.0000       0.0000       13.9437      32.8998      51.9534      0.0000       0.0000       132.8801     0.0000       0.0000       22.5584      
4325.6250    57.2395      21.4454      0.0000       41.0058      0.0000       0.0000       0.0000       13.6204      43.3773      55.9662      0.0000       0.0000       132.8712     0.0000       0.0000       22.1470      
4325.7500    56.0698      21.5045      0.0000       40.2377      0.0000       0.0000       0.0000       13.6769      47.5625      58.2019      0.0000       0.0000       132.8676     0.0000       0.0000       21.5984      
4325.8750    55.6875      21.5623      0.0000       39.2142      0.0000       0.0000       0.0000       13.8632      49.7240      54.1488      0.0000       0.0000       132.7775     0.0000       0.0000       20.8673      
4326.0000    57.4768      21.6200      0.0000       38.3826      0.0000       0.0000       0.0000       13.9845      48.5654      48.8479      0.0000       0.0000       132.7739     0.0000       0.0000       20.2733      
4326.1250    59.2461      21.6778      0.0000       37.6781      0.0000       0.0000       0.0000       14.2329      43.6719      43.5140      0.0000       0.0000       132.7632     0.0000       0.0000       19.7701      
4326.2500    59.6028      21.7355      0.0000       36.8466      0.0000       0.0000       0.0000       14.6070      38.9269      44.2527      0.0000       0.0000       132.7597     0.0000       0.0000       19.1761      
4326.3750    60.0214      21.7312      0.0000       37.7302      0.0000       0.0000       0.0000       14.7298      38.5431      49.4783      0.0000       0.0000       132.7543     0.0000       0.0000       19.8073      
4326.5000    59.3256      21.7254      0.0000       38.9964      0.0000       0.0000       0.0000       14.9782      44.6831      55.7550      0.0000       0.0000       132.7454     0.0000       0.0000       20.7117      
4326.6250    58.9004      21.7181      0.0000       40.8329      0.0000       0.0000       0.0000       15.2280      52.4680      64.0310      0.0000       0.0000       132.6606     0.0000       0.0000       22.0235      
4326.7500    56.4964      21.6503      0.0000       41.8449      0.0000       0.0000       0.0000       15.6006      66.0995      91.6310      0.0000       0.0000       132.6535     0.0000       0.0000       22.7464      
4326.8750    55.1469      21.6445      0.0000       43.2368      0.0000       0.0000       0.0000       15.8505      89.8608      89.3534      0.0000       0.0000       132.6463     0.0000       0.0000       23.7405      
4327.0000    53.9040      21.5723      0.0000       43.9948      0.0000       0.0000       0.0000       16.2231      76.0542      74.3944      0.0000       0.0000       132.6374     0.0000       0.0000       24.2820      
4327.1250    54.3106      21.5694      0.0000       43.6714      0.0000       0.0000       0.0000       16.4122      63.1845      66.6934      0.0000       0.0000       132.6321     0.0000       0.0000       24.0510      
4327.2500    56.2566      21.5636      0.0000       42.1396      0.0000       0.0000       0.0000       16.7228      59.0757      66.6122      0.0000       0.0000       132.6249     0.0000       0.0000       22.9569      
4327.3750    57.6603      21.4943      0.0000       40.9905      0.0000       0.0000       0.0000       16.9712      63.0977      74.1058      0.0000       0.0000       132.6178     0.0000       0.0000       22.1360      
4327.5000    56.8466      21.5520      0.0000       40.4130      0.0000       0.0000       0.0000       17.1589      70.3013      83.4014      0.0000       0.0000       132.6053     0.0000       0.0000       21.7236      
4327.6250    55.9761      21.5462      0.0000       41.8048      0.0000       0.0000       0.0000       17.4073      83.9951      94.7780      0.0000       0.0000       132.6035     0.0000       0.0000       22.7177      
4327.7500    55.0499      21.6675      0.0000       42.4357      0.0000       0.0000       0.0000       17.8449      96.1880      85.9650      0.0000       0.0000       132.5982     0.0000       0.0000       23.1684      
4327.8750    54.4841      21.7888      0.0000       43.8911      0.0000       0.0000       0.0000       18.1582      86.5293      73.7125      0.0000       0.0000       132.5892     0.0000       0.0000       24.2079      
4328.0000    55.6344      21.8479      0.0000       44.7747      0.0000       0.0000       0.0000       18.4702      76.2636      67.7478      0.0000       0.0000       132.5839     0.0000       0.0000       24.8391      
4328.1250    57.0492      22.0327      0.0000       45.4056      0.0000       0.0000       0.0000       18.7200      68.9234      65.0284      0.0000       0.0000       132.5750     0.0000       0.0000       25.2897      
4328.2500    59.0903      22.1540      0.0000       45.3999      0.0000       0.0000       0.0000       19.0954      65.6956      67.7715      0.0000       0.0000       132.5696     0.0000       0.0000       25.2856      
4328.3750    59.0361      22.2753      0.0000       44.4413      0.0000       0.0000       0.0000       19.4074      70.8070      72.3180      0.0000       0.0000       132.5607     0.0000       0.0000       24.6009      
4328.5000    57.3683      22.3330      0.0000       43.8003      0.0000       0.0000       0.0000       19.7193      77.2205      77.7326      0.0000       0.0000       132.6348     0.0000       0.0000       24.1431      
4328.6250    55.3993      22.3272      0.0000       42.9673      0.0000       0.0000       0.0000       19.9691      85.0215      79.7490      0.0000       0.0000       132.6276     0.0000       0.0000       23.5481      
4328.7500    52.4497      22.2579      0.0000       43.0886      0.0000       0.0000       0.0000       20.4081      84.2617      72.5299      0.0000       0.0000       132.6981     0.0000       0.0000       23.6347      
4328.8750    53.3460      22.2521      0.0000       43.9722      0.0000       0.0000       0.0000       20.7822      76.1450      67.6581      0.0000       0.0000       132.6927     0.0000       0.0000       24.2659      
4329.0000    54.6182      22.2463      0.0000       45.6196      0.0000       0.0000       0.0000       21.1576      69.9287      67.4674      0.0000       0.0000       132.6838     0.0000       0.0000       25.4425      
4329.1250    56.5644      22.2391      0.0000       48.2818      0.0000       0.0000       0.0000       21.2804      70.2638      66.6059      0.0000       0.0000       132.6767     0.0000       0.0000       27.3442      
